gene,avg_bulk_CPM,hgnc_symbol
ENSG00000163902,200.31938893503,RPN1
ENSG00000198363,200.01480660509455,ASPH
ENSG00000160796,199.91506647664428,NBEAL2
ENSG00000159173,199.68338001933023,TNNI1
ENSG00000135829,199.6417891868854,DHX9
ENSG00000138760,199.61773760979125,SCARB2
ENSG00000138757,199.43230986918044,G3BP2
ENSG00000139218,199.38482449288895,SCAF11
ENSG00000203879,199.1589765611075,GDI1
ENSG00000138668,199.14914752810773,HNRNPD
ENSG00000171867,199.03700635181949,PRNP
ENSG00000150625,198.7673670108692,GPM6A
ENSG00000162645,198.66065762124333,GBP2
ENSG00000119922,197.99953904432724,IFIT2
ENSG00000013441,197.93171909546103,CLK1
ENSG00000147526,197.6911869761949,TACC1
ENSG00000095787,197.5134718456659,WAC
ENSG00000143153,197.363745436436,ATP1B1
ENSG00000155506,197.25137735688827,LARP1
ENSG00000116016,196.8599228672084,EPAS1
ENSG00000132824,196.43412167103668,SERINC3
ENSG00000145907,196.33350345614843,G3BP1
ENSG00000104765,196.1312268140631,BNIP3L
ENSG00000101109,196.12769097090535,STK4
ENSG00000173230,195.4543341849944,GOLGB1
ENSG00000091039,194.94178094189044,OSBPL8
ENSG00000169710,194.56196168060217,FASN
ENSG00000158985,194.54550824591183,CDC42SE2
ENSG00000159388,194.46605210958197,BTG2
ENSG00000196743,194.2797180132497,GM2A
ENSG00000090863,193.75487574127575,GLG1
ENSG00000116133,193.1403969108524,DHCR24
ENSG00000121691,193.1129408174947,CAT
ENSG00000107742,192.8269116923819,SPOCK2
ENSG00000018625,192.14937885566695,ATP1A2
ENSG00000087365,191.45585831381965,SF3B2
ENSG00000132274,191.442951886359,TRIM22
ENSG00000103569,191.1851999739954,AQP9
ENSG00000159346,191.17224472879852,ADIPOR1
ENSG00000112697,191.06848413184895,TMEM30A
ENSG00000005381,191.05138219888929,MPO
ENSG00000196576,190.7353279549312,PLXNB2
ENSG00000166165,190.70587937726935,CKB
ENSG00000119314,190.49029183472084,PTBP3
ENSG00000123146,190.37837763034508,ADGRE5
ENSG00000148730,190.33548068259296,EIF4EBP2
ENSG00000213585,189.9571191840433,VDAC1
ENSG00000166147,189.84564556248816,FBN1
ENSG00000078304,189.837459098844,PPP2R5C
ENSG00000127914,189.8000258555183,AKAP9
ENSG00000159251,189.7958611037346,ACTC1
ENSG00000118564,189.43851329469751,FBXL5
ENSG00000130741,189.15938651095797,EIF2S3
ENSG00000109846,188.99736115792552,CRYAB
ENSG00000129657,188.60756422808225,SEC14L1
ENSG00000163513,188.6065321495947,TGFBR2
ENSG00000123349,188.5543013362852,PFDN5
ENSG00000101470,188.53474201195343,TNNC2
ENSG00000129353,188.42014647553648,SLC44A2
ENSG00000156515,188.3330693255355,HK1
ENSG00000173575,187.8080984807113,CHD2
ENSG00000055163,187.6495826067996,CYFIP2
ENSG00000008294,187.62741271248507,SPAG9
ENSG00000142634,187.2997809551419,EFHD2
ENSG00000101972,187.26679760744236,STAG2
ENSG00000112378,187.1702978852369,PERP
ENSG00000162923,186.95794085902128,WDR26
ENSG00000080503,186.38924028300056,SMARCA2
ENSG00000148700,186.00542957151987,ADD3
ENSG00000110245,185.9479943411259,APOC3
ENSG00000067715,185.66568042722457,SYT1
ENSG00000141480,185.46961588743656,ARRB2
ENSG00000143321,185.19762358971147,HDGF
ENSG00000169813,184.84045749729225,HNRNPF
ENSG00000054118,184.70777457192656,THRAP3
ENSG00000105323,183.83567567434503,HNRNPUL1
ENSG00000196776,183.82879544268516,CD47
ENSG00000134871,183.81134234210063,COL4A2
ENSG00000186517,183.79631779864377,ARHGAP30
ENSG00000105223,183.76815299353092,PLD3
ENSG00000082898,183.73165547106808,XPO1
ENSG00000112245,183.66177387244983,PTP4A1
ENSG00000141027,183.6595758753057,NCOR1
ENSG00000171564,183.64040098059513,FGB
ENSG00000130592,183.5810731594538,LSP1
ENSG00000067167,183.563355260024,TRAM1
ENSG00000111674,183.38145128748897,ENO2
ENSG00000058262,183.32884258099517,SEC61A1
ENSG00000107099,183.14037433283593,DOCK8
ENSG00000147274,183.13001914395772,RBMX
ENSG00000087074,183.1298825313988,PPP1R15A
ENSG00000108256,182.8068507156459,NUFIP2
ENSG00000100503,182.6852207598723,NIN
ENSG00000136527,182.38937572988104,TRA2B
ENSG00000145901,182.3525182971968,TNIP1
ENSG00000133048,182.0945383838016,CHI3L1
ENSG00000160551,182.08727006170125,TAOK1
ENSG00000106366,181.9983262972896,SERPINE1
ENSG00000013306,181.97802238323155,SLC25A39
ENSG00000168906,181.75407691856833,MAT2A
ENSG00000094916,181.66627302891777,CBX5
ENSG00000145362,181.6081595268586,ANK2
ENSG00000035862,181.42631055888415,TIMP2
ENSG00000176788,181.1961016869216,BASP1
ENSG00000111679,181.1789542290103,PTPN6
ENSG00000115464,181.16012744462924,USP34
ENSG00000100219,180.6356927660827,XBP1
ENSG00000007168,180.5756272319364,PAFAH1B1
ENSG00000159023,180.51664097232475,EPB41
ENSG00000177469,180.3390384544134,CAVIN1
ENSG00000183255,180.1340301979464,PTTG1IP
ENSG00000146278,180.10575002644796,PNRC1
ENSG00000198561,180.01719493726304,CTNND1
ENSG00000152332,179.87749829981834,UHMK1
ENSG00000131238,179.86809308619667,PPT1
ENSG00000170323,179.80341890400348,FABP4
ENSG00000145675,179.6233498003694,PIK3R1
ENSG00000163349,179.19677329389833,HIPK1
ENSG00000102804,179.05286819134528,TSC22D1
ENSG00000105373,178.99510750063354,NOP53
ENSG00000118705,178.92833664677116,RPN2
ENSG00000160789,178.90831669641176,LMNA
ENSG00000100813,178.82157778694386,ACIN1
ENSG00000102317,178.70480716953065,RBM3
ENSG00000108669,178.35246167704636,CYTH1
ENSG00000091592,178.2929355532286,NLRP1
ENSG00000117228,178.17976337199403,GBP1
ENSG00000163736,177.91551276447848,PPBP
ENSG00000158195,177.34838021616662,WASF2
ENSG00000014641,177.20574591719358,MDH1
ENSG00000011600,177.0235486739736,TYROBP
ENSG00000123066,176.8896988379664,MED13L
ENSG00000144746,176.79407519727766,ARL6IP5
ENSG00000111642,176.72403369236335,CHD4
ENSG00000198830,176.13932055567335,HMGN2
ENSG00000100225,176.02402775745574,FBXO7
ENSG00000186635,175.28592428366497,ARAP1
ENSG00000075426,175.10869718359984,FOSL2
ENSG00000179295,174.90586264546323,PTPN11
ENSG00000163092,174.83962581004994,XIRP2
ENSG00000078618,174.83256679384408,NRDC
ENSG00000142089,174.78423111890976,IFITM3
ENSG00000010244,174.66982597758525,ZNF207
ENSG00000120694,174.65280813208005,HSPH1
ENSG00000128595,174.40394378880592,CALU
ENSG00000173120,174.3314683476452,KDM2A
ENSG00000022840,173.97663627026313,RNF10
ENSG00000171992,173.89705860948217,SYNPO
ENSG00000182326,173.81837533282538,C1S
ENSG00000198053,173.76767254348712,SIRPA
ENSG00000175166,173.58978303496764,PSMD2
ENSG00000091986,173.5040846403768,CCDC80
ENSG00000180448,173.21263910140183,ARHGAP45
ENSG00000143226,173.03670577370184,FCGR2A
ENSG00000108582,172.97395183387297,CPD
ENSG00000100697,172.9009540772431,DICER1
ENSG00000170248,172.75341292641147,PDCD6IP
ENSG00000134313,172.74521276529367,KIDINS220
ENSG00000038219,172.7210064818199,BOD1L1
ENSG00000133110,172.622653100248,POSTN
ENSG00000141298,172.5673110621154,SSH2
ENSG00000005483,172.40952533244933,KMT2E
ENSG00000163527,172.40216035117075,STT3B
ENSG00000233276,172.3895714126865,GPX1
ENSG00000099875,171.90439452525084,MKNK2
ENSG00000085224,171.88642466163424,ATRX
ENSG00000113648,171.7431762644626,MACROH2A1
ENSG00000113558,171.7254055643366,SKP1
ENSG00000083857,171.53475277339723,FAT1
ENSG00000125753,171.49613474620497,VASP
ENSG00000055917,171.3843863701107,PUM2
ENSG00000106052,171.2287868759318,TAX1BP1
ENSG00000173442,171.2157542805052,EHBP1L1
ENSG00000083312,171.1748747551099,TNPO1
ENSG00000065150,171.04536651149982,IPO5
ENSG00000083799,170.8124614214094,CYLD
ENSG00000173726,170.61819114804263,TOMM20
ENSG00000205339,170.5485332897697,IPO7
ENSG00000048828,170.18553529019673,FAM120A
ENSG00000101210,169.96153395628457,EEF1A2
ENSG00000110880,169.49543708287604,CORO1C
ENSG00000110876,169.46172019140292,SELPLG
ENSG00000144674,169.24854667707575,GOLGA4
ENSG00000100368,169.00819783464078,CSF2RB
ENSG00000135932,168.79488059045755,CAB39
ENSG00000198898,168.7411808935617,CAPZA2
ENSG00000117592,168.42844527840404,PRDX6
ENSG00000137845,167.97877112838702,ADAM10
ENSG00000104964,167.93803452263924,TLE5
ENSG00000115419,167.8303459223761,GLS
ENSG00000131507,167.63223040975862,NDFIP1
ENSG00000188554,167.44780369087985,NBR1
ENSG00000244754,167.25288564652024,N4BP2L2
ENSG00000104517,166.9892622849298,UBR5
ENSG00000160213,166.90743463082376,CSTB
ENSG00000119318,166.7190820706355,RAD23B
ENSG00000156482,166.44006447835736,RPL30
ENSG00000114573,166.0958822247154,ATP6V1A
ENSG00000154358,166.07870010127112,OBSCN
ENSG00000124795,165.97806374137983,DEK
ENSG00000138674,165.81748608824745,SEC31A
ENSG00000099783,165.7978658368093,HNRNPM
ENSG00000171223,165.67608948942012,JUNB
ENSG00000068697,165.5586668754414,LAPTM4A
ENSG00000135926,165.41272738030491,TMBIM1
ENSG00000133606,165.40405083633038,MKRN1
ENSG00000167468,165.34427763416875,GPX4
ENSG00000061676,165.33132314855987,NCKAP1
ENSG00000091317,165.050199785203,CMTM6
ENSG00000197321,164.98358874564636,SVIL
ENSG00000140319,164.83940188250867,SRP14
ENSG00000079805,164.83865249157893,DNM2
ENSG00000197535,164.78775720177663,MYO5A
ENSG00000119801,164.75194360033728,YPEL5
ENSG00000136758,164.7241005130682,YME1L1
ENSG00000150867,164.69503069893472,PIP4K2A
ENSG00000123562,164.63314794681727,MORF4L2
ENSG00000075292,164.59612741567557,ZNF638
ENSG00000072786,164.33195323399417,STK10
ENSG00000107263,164.198598502277,RAPGEF1
ENSG00000084733,164.19287006637927,RAB10
ENSG00000007237,164.1844874968413,GAS7
ENSG00000012660,164.10426150684842,ELOVL5
ENSG00000163162,163.90525067306956,RNF149
ENSG00000124172,163.869893382521,ATP5F1E
ENSG00000128245,163.86517401356954,YWHAH
ENSG00000136068,163.82750122339004,FLNB
ENSG00000149187,163.7707308471198,CELF1
ENSG00000135916,163.7358680505867,ITM2C
ENSG00000168010,163.53855528071003,ATG16L2
ENSG00000170540,163.49502342697613,ARL6IP1
ENSG00000111144,163.47000565818058,LTA4H
ENSG00000143631,163.46210124932222,FLG
ENSG00000159176,163.36978222562746,CSRP1
ENSG00000113369,163.32117463503516,ARRDC3
ENSG00000167548,163.15679014559078,KMT2D
ENSG00000134516,162.98592410895418,DOCK2
ENSG00000180370,162.83919988092018,PAK2
ENSG00000021355,162.6909316272959,SERPINB1
ENSG00000120438,162.6682697049872,TCP1
ENSG00000164091,162.62014047869383,WDR82
ENSG00000137409,162.5337534536605,MTCH1
ENSG00000187555,162.39875815063886,USP7
ENSG00000169764,162.22740902064643,UGP2
ENSG00000118058,162.159168328691,KMT2A
ENSG00000129250,161.84024008336698,KIF1C
ENSG00000134243,161.6849670773356,SORT1
ENSG00000131446,161.6557521457745,MGAT1
ENSG00000099331,161.45660233187814,MYO9B
ENSG00000113441,161.39594738848916,LNPEP
ENSG00000177565,161.26157151364689,TBL1XR1
ENSG00000101558,161.24670303723278,VAPA
ENSG00000008952,161.22133624757163,SEC62
ENSG00000124783,161.18871868737838,SSR1
ENSG00000115762,161.1220012927585,PLEKHB2
ENSG00000132466,161.1055724988066,ANKRD17
ENSG00000105568,161.01627895402632,PPP2R1A
ENSG00000164190,160.85348567237355,NIPBL
ENSG00000171617,160.77086983484156,ENC1
ENSG00000147677,160.5247950364656,EIF3H
ENSG00000188895,160.41342099373338,MSL1
ENSG00000086598,160.40477209418748,TMED2
ENSG00000132589,160.36331175453012,FLOT2
ENSG00000071537,160.2607998483331,SEL1L
ENSG00000115875,160.1584637191607,SRSF7
ENSG00000111229,160.01960729496307,ARPC3
ENSG00000255302,159.8301413521921,EID1
ENSG00000163468,159.6626514455472,CCT3
ENSG00000184014,159.50268680944612,DENND5A
ENSG00000146731,159.50046633631803,CCT6A
ENSG00000198959,159.31471774599612,TGM2
ENSG00000171858,159.1145766711094,RPS21
ENSG00000184922,159.0693273700463,FMNL1
ENSG00000065526,159.06181748091294,SPEN
ENSG00000135624,159.0520502875434,CCT7
ENSG00000066336,159.04527859848625,SPI1
ENSG00000109861,158.93170758747175,CTSC
ENSG00000011304,158.77974803929357,PTBP1
ENSG00000113916,158.69520455242954,BCL6
ENSG00000095139,158.68691712731143,ARCN1
ENSG00000113719,158.62549199115216,ERGIC1
ENSG00000156273,158.31264539149862,BACH1
ENSG00000148672,157.9209530939957,GLUD1
ENSG00000233927,157.6907212478191,RPS28
ENSG00000134531,157.655514740621,EMP1
ENSG00000134440,157.6522253170449,NARS1
ENSG00000171634,157.60793567777765,BPTF
ENSG00000138207,157.5740068622946,RBP4
ENSG00000125844,157.40414374527765,RRBP1
ENSG00000101745,157.34478191665693,ANKRD12
ENSG00000163565,157.0718892453611,IFI16
ENSG00000173757,156.9282152140372,STAT5B
ENSG00000117450,156.75226158606665,PRDX1
ENSG00000135862,156.63893741541452,LAMC1
ENSG00000072364,156.46354629338785,AFF4
ENSG00000132471,156.37052730655196,WBP2
ENSG00000005022,156.33948242854277,SLC25A5
ENSG00000144224,156.33414785342617,UBXN4
ENSG00000163914,156.3308480258961,RHO
ENSG00000196405,156.3098372545853,EVL
ENSG00000187764,156.23622858598424,SEMA4D
ENSG00000101336,156.15461922330422,HCK
ENSG00000108602,155.85448624409136,ALDH3A1
ENSG00000084090,155.82741972345715,STARD7
ENSG00000070808,155.80700675236037,CAMK2A
ENSG00000128422,155.7904270366939,KRT17
ENSG00000156261,155.78788267847207,CCT8
ENSG00000144802,155.78174092082915,NFKBIZ
ENSG00000138814,155.75876807897208,PPP3CA
ENSG00000135506,155.68533477224574,OS9
ENSG00000005339,155.58659917074934,CREBBP
ENSG00000131171,155.54401540948513,SH3BGRL
ENSG00000138758,155.37126037236,SEPTIN11
ENSG00000103342,155.3396451166235,GSPT1
ENSG00000100393,155.2761630064459,EP300
ENSG00000178695,155.1539325185313,KCTD12
ENSG00000088832,155.09577242541033,FKBP1A
ENSG00000120690,155.00785203805412,ELF1
ENSG00000111540,154.98582984907293,RAB5B
ENSG00000118971,154.8472576003822,CCND2
ENSG00000102265,154.79426362068452,TIMP1
ENSG00000127184,154.77648970493718,COX7C
ENSG00000108510,154.75481228591084,MED13
ENSG00000172115,154.70382149326983,CYCS
ENSG00000013364,154.69723746007924,MVP
ENSG00000132002,154.64281186083477,DNAJB1
ENSG00000138095,154.6148026293226,LRPPRC
ENSG00000132155,154.53326338901098,RAF1
ENSG00000100731,154.32437582018176,PCNX1
ENSG00000135316,154.31915533013276,SYNCRIP
ENSG00000051523,154.31765113010115,CYBA
ENSG00000143878,154.27724721496455,RHOB
ENSG00000096060,154.0499763695102,FKBP5
ENSG00000118515,153.83552955300723,SGK1
ENSG00000109606,153.7079692021598,DHX15
ENSG00000163346,153.68563813941682,PBXIP1
ENSG00000182220,153.57110742828894,ATP6AP2
ENSG00000185591,153.45468359773946,SP1
ENSG00000165732,153.24935389281774,DDX21
ENSG00000175445,153.23510080957044,LPL
ENSG00000148053,153.2139140942306,NTRK2
ENSG00000264364,153.15736141046926,DYNLL2
ENSG00000062485,153.10946700565023,CS
ENSG00000168710,153.03179109075728,AHCYL1
ENSG00000069424,153.009257272844,KCNAB2
ENSG00000184432,152.80901455522903,COPB2
ENSG00000135047,152.767927533548,CTSL
ENSG00000141232,152.6201158699175,TOB1
ENSG00000106780,152.529708797982,MEGF9
ENSG00000116539,152.47865598594728,ASH1L
ENSG00000082153,152.44387516993467,BZW1
ENSG00000175567,152.07769591512408,UCP2
ENSG00000144711,151.87771936263198,IQSEC1
ENSG00000164104,151.83730683039502,HMGB2
ENSG00000122367,151.78678845522913,LDB3
ENSG00000142168,151.53934679005417,SOD1
ENSG00000110324,151.3265355098793,IL10RA
ENSG00000116688,151.28477148143503,MFN2
ENSG00000162402,151.00215064181128,USP24
ENSG00000123338,150.9053582323389,NCKAP1L
ENSG00000177189,150.8418702607364,RPS6KA3
ENSG00000170525,150.82332434986154,PFKFB3
ENSG00000110719,150.81098095852417,TCIRG1
ENSG00000113387,150.76963608902653,SUB1
ENSG00000076108,150.69480102426968,BAZ2A
ENSG00000129128,150.633228518818,SPCS3
ENSG00000120899,150.62946756009558,PTK2B
ENSG00000134884,150.61260794776405,ARGLU1
ENSG00000198911,150.36547369598662,SREBF2
ENSG00000124422,150.3510143778825,USP22
ENSG00000142599,150.3092922531828,RERE
ENSG00000147649,150.19907363194724,MTDH
ENSG00000102837,150.1597595446168,OLFM4
ENSG00000064666,150.1459898666828,CNN2
ENSG00000100353,150.00563980485515,EIF3D
ENSG00000170581,149.78103338193517,STAT2
ENSG00000048707,149.73178028403677,VPS13D
ENSG00000120742,149.4696329790794,SERP1
ENSG00000130726,149.35662648918813,TRIM28
ENSG00000187239,149.3155930172438,FNBP1
ENSG00000166750,149.24616748610413,SLFN5
ENSG00000135018,149.20943446718695,UBQLN1
ENSG00000149177,149.17308077157227,PTPRJ
ENSG00000221963,149.12336318415714,APOL6
ENSG00000058272,149.09025944774507,PPP1R12A
ENSG00000124762,149.0617558828093,CDKN1A
ENSG00000150593,148.93441829419493,PDCD4
ENSG00000149131,148.842286197375,SERPING1
ENSG00000097033,148.7812303178923,SH3GLB1
ENSG00000085832,148.77780600513788,EPS15
ENSG00000116690,148.68654854483222,PRG4
ENSG00000136813,148.6785306304214,ECPAS
ENSG00000110934,148.55859843277065,BIN2
ENSG00000117868,148.49993015754552,ESYT2
ENSG00000106211,148.4283065661159,HSPB1
ENSG00000113580,148.41110297090424,NR3C1
ENSG00000123240,148.38377984641195,OPTN
ENSG00000186298,148.31622667135483,PPP1CC
ENSG00000185811,148.23909532431264,IKZF1
ENSG00000105953,148.05720829425672,OGDH
ENSG00000186480,147.97163139531392,INSIG1
ENSG00000131473,147.95373970008964,ACLY
ENSG00000123505,147.76463757686523,AMD1
ENSG00000149091,147.7493122715829,DGKZ
ENSG00000168484,147.71026407511184,SFTPC
ENSG00000177606,147.70283808651772,JUN
ENSG00000126432,147.60909250365836,PRDX5
ENSG00000141753,147.52826387767095,IGFBP4
ENSG00000163110,147.45088976100203,PDLIM5
ENSG00000027697,147.41135564416967,IFNGR1
ENSG00000142875,147.36018233577445,PRKACB
ENSG00000069329,147.3517574983707,VPS35
ENSG00000088986,147.25413323532027,DYNLL1
ENSG00000129625,147.12976378712366,REEP5
ENSG00000136628,146.9943622437525,EPRS1
ENSG00000167522,146.74312453306152,ANKRD11
ENSG00000196305,146.7111383315726,IARS1
ENSG00000005844,146.70812220818016,ITGAL
ENSG00000138448,146.60497258336738,ITGAV
ENSG00000124491,146.55922185158695,F13A1
ENSG00000143420,146.45075639021175,ENSA
ENSG00000120063,146.4431767201442,GNA13
ENSG00000104093,146.43141857967728,DMXL2
ENSG00000197747,146.36989307391727,S100A10
ENSG00000118482,146.3585955455204,PHF3
ENSG00000189043,146.31902610376792,NDUFA4
ENSG00000136040,146.3137514793097,PLXNC1
ENSG00000130779,146.2403504695692,CLIP1
ENSG00000140350,146.0974115282507,ANP32A
ENSG00000119900,145.83498175758604,OGFRL1
ENSG00000153147,145.78158232341204,SMARCA5
ENSG00000145730,145.67316086315867,PAM
ENSG00000196352,145.5253749561644,CD55
ENSG00000163714,145.423980275036,U2SURP
ENSG00000182149,145.39334974221623,IST1
ENSG00000166340,145.24542475032294,TPP1
ENSG00000067900,145.18280967530757,ROCK1
ENSG00000114416,145.0520456863031,FXR1
ENSG00000136279,144.90168229296938,DBNL
ENSG00000172493,144.8369147717483,AFF1
ENSG00000083168,144.74428461635767,KAT6A
ENSG00000111530,144.74273687782568,CAND1
ENSG00000169567,144.58451623007792,HINT1
ENSG00000138434,144.4490569929677,ITPRID2
ENSG00000116871,144.30418804034585,MAP7D1
ENSG00000156052,144.30341992058854,GNAQ
ENSG00000168214,144.1907499919173,RBPJ
ENSG00000105993,144.1575505561134,DNAJB6
ENSG00000136810,144.1152759316333,TXN
ENSG00000175582,143.9548564318392,RAB6A
ENSG00000171608,143.95148152181417,PIK3CD
ENSG00000095637,143.8836741846567,SORBS1
ENSG00000117713,143.63783938626125,ARID1A
ENSG00000024048,143.5979237767059,UBR2
ENSG00000162368,143.58751414437037,CMPK1
ENSG00000103034,143.44617015393322,NDRG4
ENSG00000112303,143.33987354741436,VNN2
ENSG00000132507,143.19644811371776,EIF5A
ENSG00000124201,143.1452911235658,ZNFX1
ENSG00000241973,143.05732496170083,PI4KA
ENSG00000087245,143.03789366236583,MMP2
ENSG00000169967,143.03258781529212,MAP3K2
ENSG00000143774,143.00644186737156,GUK1
ENSG00000114331,142.99983369264862,ACAP2
ENSG00000137497,142.9099550178527,NUMA1
ENSG00000134107,142.86577647731565,BHLHE40
ENSG00000092201,142.8236167194581,SUPT16H
ENSG00000149806,142.60721087224744,FAU
ENSG00000196616,142.59372473593112,ADH1B
ENSG00000173559,142.46367946893554,NABP1
ENSG00000103769,142.3888615989428,RAB11A
ENSG00000125148,142.38315789668928,MT2A
ENSG00000165527,142.3713112641638,ARF6
ENSG00000196218,142.3239499960373,RYR1
ENSG00000117472,142.09709159837246,TSPAN1
ENSG00000142798,142.06007018197832,HSPG2
ENSG00000065613,142.0579818545504,SLK
ENSG00000181555,142.04461843065394,SETD2
ENSG00000105974,141.98909037361935,CAV1
ENSG00000110713,141.9601000618595,NUP98
ENSG00000171345,141.94241490509367,KRT19
ENSG00000203747,141.9329375807226,FCGR3A
ENSG00000266094,141.88906707182645,RASSF5
ENSG00000152661,141.84725929110894,GJA1
ENSG00000108175,141.62862097550794,ZMIZ1
ENSG00000143799,141.6013021302961,PARP1
ENSG00000100852,141.59852459507812,ARHGAP5
ENSG00000225630,141.284225311157,MTND2P28
ENSG00000159658,141.2339685066713,EFCAB14
ENSG00000115271,141.22269090750743,GCA
ENSG00000107863,141.14680656691263,ARHGAP21
ENSG00000041982,141.13017802873114,TNC
ENSG00000197157,141.108314785576,SND1
ENSG00000153310,141.09137775268874,CYRIB
ENSG00000138069,141.01005005767465,RAB1A
ENSG00000135837,141.00545382519738,CEP350
ENSG00000074370,140.98018872443262,ATP2A3
