Gene_EntrezID,DE_Prior_Rank,gene_symbol
10450,0.212653870227415,PPIE
9791,0.212653870227415,PTDSS1
9392,0.212653870227415,TGFBRAP1
9097,0.212653870227415,USP14
8667,0.212653870227415,EIF3H
7320,0.212653870227415,UBE2B
6234,0.212653870227415,RPS28
6223,0.212653870227415,RPS19
6217,0.212653870227415,RPS16
6202,0.212653870227415,RPS8
6191,0.212653870227415,RPS4X
6185,0.212653870227415,RPN2
6152,0.212653870227415,RPL24
6124,0.212653870227415,RPL4
5859,0.212653870227415,QARS1
4723,0.212653870227415,NDUFV1
2079,0.212653870227415,ERH
1937,0.212653870227415,EEF1G
129138,0.211662841644064,ANKRD54
84320,0.211662841644064,ACBD6
80776,0.211662841644064,B9D2
340371,0.210776131858961,NRBP2
124245,0.210776131858961,ZC3H18
92259,0.210776131858961,MRPS36
79913,0.210776131858961,ACTR5
79613,0.210776131858961,TANGO6
60313,0.210776131858961,GPBP1L1
56926,0.210776131858961,NCLN
54921,0.210776131858961,CHTF8
54707,0.210776131858961,GPN2
54617,0.210776131858961,INO80
29928,0.210776131858961,TIMM22
29101,0.210776131858961,SSU72
26284,0.210776131858961,ERAL1
11338,0.210776131858961,U2AF2
11334,0.210776131858961,TUSC2
10713,0.210776131858961,USP39
10469,0.210776131858961,TIMM44
10262,0.210776131858961,SF3B4
9409,0.210776131858961,PEX16
8498,0.210776131858961,RANBP3
8314,0.210776131858961,BAP1
8148,0.210776131858961,TAF15
7756,0.210776131858961,ZNF207
6924,0.210776131858961,ELOA
6631,0.210776131858961,SNRPC
6598,0.210776131858961,SMARCB1
5704,0.210776131858961,PSMC4
5049,0.210776131858961,PAFAH1B2
4676,0.210776131858961,NAP1L4
3185,0.210776131858961,HNRNPF
1616,0.210776131858961,DAXX
256364,0.209602545378677,EML3
121642,0.209602545378677,ALKBH2
83955,0.209602545378677,NACA4P
55298,0.209602545378677,RNF121
51504,0.209602545378677,TRMT112
51398,0.209602545378677,WDR83OS
51234,0.209602545378677,EMC4
27434,0.209602545378677,POLM
23152,0.209602545378677,CIC
10421,0.209602545378677,CD2BP2
9150,0.209602545378677,CTDP1
9070,0.209602545378677,ASH2L
5524,0.209602545378677,PTPA
5256,0.209602545378677,PHKA2
8678,0.209211349885249,BECN1
84936,0.208741915293136,ZFYVE19
84498,0.208741915293136,FAM120B
84065,0.208741915293136,TMEM222
55761,0.208741915293136,TTC17
54458,0.208741915293136,PRR13
28952,0.208741915293136,CCDC22
23315,0.208741915293136,SLC9A8
11152,0.208741915293136,WDR45
11108,0.208741915293136,PRDM4
10980,0.208741915293136,COPS6
8409,0.208741915293136,UXT
7693,0.208741915293136,ZNF134
5432,0.208741915293136,POLR2C
5093,0.208741915293136,PCBP1
4694,0.208741915293136,NDUFA1
3622,0.208741915293136,ING2
1497,0.208741915293136,CTNS
55677,0.20824640100146,IWS1
51608,0.20824640100146,GET4
100128731,0.207881285207594,OST4
79602,0.207881285207594,ADIPOR2
55813,0.207881285207594,UTP6
55763,0.207881285207594,EXOC1
55656,0.207881285207594,INTS8
51164,0.207881285207594,DCTN4
10473,0.207881285207594,HMGN4
9559,0.207881285207594,VPS26A
9519,0.207881285207594,TBPL1
6881,0.207881285207594,TAF10
5501,0.207881285207594,PPP1CC
3189,0.207881285207594,HNRNPH3
54439,0.207464010014605,RBM27
51236,0.207464010014605,HGH1
27349,0.207464010014605,MCAT
587,0.207464010014605,BCAT2
57623,0.207333611516795,ZFAT
94056,0.207020655122053,SYAP1
84445,0.207020655122053,LZTS2
57410,0.207020655122053,SCYL1
28989,0.207020655122053,NTMT1
23557,0.207020655122053,SNAPIN
23369,0.207020655122053,PUM2
23252,0.207020655122053,OTUD3
10807,0.207020655122053,ENTR1
10573,0.207020655122053,MRPL28
9988,0.207020655122053,DMTF1
5863,0.207020655122053,RGL2
138241,0.206681619027749,C9orf85
23396,0.206681619027749,PIP5K1C
84811,0.206603379929063,BUD13
83707,0.206446901731692,TRPT1
9553,0.206446901731692,MRPL33
5908,0.206446901731692,RAP1B
4709,0.206446901731692,NDUFB3
372,0.206446901731692,ARCN1
200186,0.206055706238264,CRTC2
55131,0.206055706238264,RBM28
54948,0.206055706238264,MRPL16
26574,0.206055706238264,AATF
9343,0.206055706238264,EFTUD2
9101,0.206055706238264,USP8
7415,0.206055706238264,VCP
5877,0.206055706238264,RABIF
4943,0.206055706238264,TBC1D25
1460,0.206055706238264,CSNK2B
80025,0.205690590444398,PANK2
9670,0.205690590444398,IPO13
159,0.205690590444398,ADSS2
50,0.205690590444398,ACO2
197370,0.205560191946589,NSMCE1
10250,0.205508032547465,SRRM1
55696,0.205325474650532,RBM22
55588,0.205325474650532,MED29
27248,0.205325474650532,ERLEC1
10730,0.205325474650532,YME1L1
9352,0.205325474650532,TXNL1
8446,0.205325474650532,DUSP11
80233,0.205116837054037,FAAP100
10999,0.205116837054037,SLC27A4
130074,0.20501251825579,FAM168B
7073,0.20501251825579,TIAL1
222194,0.204934279157104,RSBN1L
90809,0.204803880659295,PIP4P1
90313,0.204803880659295,TP53I13
9588,0.204803880659295,PRDX6
53,0.204803880659295,ACP2
255252,0.204621322762362,LRRC57
165324,0.204621322762362,UBXN2A
7879,0.204621322762362,RAB7A
83759,0.204282286668058,RBM4B
57062,0.204282286668058,DDX24
54543,0.204282286668058,TOMM7
54386,0.204282286668058,TERF2IP
51669,0.204282286668058,SARAF
51188,0.204282286668058,SS18L2
25949,0.204282286668058,SYF2
9698,0.204282286668058,PUM1
7375,0.204282286668058,USP4
3301,0.204282286668058,DNAJA1
374395,0.203812852075944,TMEM179B
79175,0.203812852075944,ZNF343
55731,0.203812852075944,FAM222B
23787,0.203812852075944,MTCH1
10726,0.203812852075944,NUDC
3420,0.203812852075944,IDH3B
2885,0.203812852075944,GRB2
1108,0.203812852075944,CHD4
153527,0.203395576882954,ZMAT2
84062,0.203395576882954,DTNBP1
55625,0.203395576882954,ZDHHC7
22934,0.203395576882954,RPIA
10987,0.203395576882954,COPS5
10094,0.203395576882954,ARPC3
515,0.203395576882954,ATP5PB
439,0.203395576882954,GET3
60493,0.203134779887336,FASTKD5
8772,0.203134779887336,FADD
284184,0.202873982891717,NDUFAF8
51094,0.202873982891717,ADIPOR1
25793,0.202873982891717,FBXO7
23070,0.202873982891717,CMTR1
10285,0.202873982891717,SMNDC1
9039,0.202873982891717,UBA3
2664,0.202873982891717,GDI1
1974,0.202873982891717,EIF4A2
339123,0.202508867097851,JMJD8
80764,0.202508867097851,THAP7
57470,0.202508867097851,LRRC47
55004,0.202508867097851,LAMTOR1
54915,0.202508867097851,YTHDF1
25920,0.202508867097851,NELFB
25829,0.202248070102232,TMEM184B
8428,0.202248070102232,STK24
5250,0.202248070102232,SLC25A3
5094,0.202248070102232,PCBP2
128308,0.202065512205299,MRPL55
79091,0.202065512205299,METTL22
7260,0.202065512205299,EIPR1
200185,0.201856874608804,KRTCAP2
51103,0.201856874608804,NDUFAF1
22827,0.201856874608804,PUF60
10908,0.201856874608804,PNPLA6
8570,0.201856874608804,KHSRP
64326,0.20164823701231,COP1
55116,0.20164823701231,TMEM39B
11157,0.20164823701231,LSM6
286204,0.201543918214062,CRB2
63914,0.201491758814938,LINC01590
11128,0.201439599415815,POLR3A
116115,0.201387440016691,ZNF526
100190938,0.201309200918005,RAMP2-AS1
221458,0.201309200918005,KIF6
102060282,0.20123096181932,RASSF1-AS1
57677,0.201178802420196,ZFP14
78987,0.201126643021072,CRELD1
101927249,0.201022324222825,PDZRN3-AS1
55751,0.201022324222825,TMEM184C
51642,0.201022324222825,MRPL48
2255,0.200918005424578,FGF10
54868,0.200865846025454,TMEM104
4010,0.20081368662633,LMX1B
125875,0.200761527227206,CLDND2
387707,0.200709367828083,CC2D2B
79992,0.200657208428959,AGPAT4-IT1
26231,0.200605049029835,LRRC29
5133,0.200552889630711,PDCD1
100506207,0.200448570832464,LOC100506207
11105,0.200448570832464,PRDM7
11035,0.200448570832464,RIPK3
27285,0.200344252034217,TEKT2
389119,0.200292092635093,INKA1
280664,0.200213853536407,WFDC10B
57684,0.200213853536407,ZBTB26
123591,0.200135614437722,TMEM266
79369,0.200083455038598,B3GNT4
122616,0.200005215939912,CLBA1
4829,0.200005215939912,NMBR
100128288,0.199926976841227,LOC100128288
162333,0.199874817442103,MARCHF10
101927244,0.199770498643856,LINC01788
100506343,0.199770498643856,INKA2-AS1
346606,0.199770498643856,MOGAT3
146,0.199666179845608,ADRA1D
284521,0.199614020446484,OR2L13
392307,0.19940538284999,FAM221B
389170,0.19940538284999,LEKR1
153657,0.19940538284999,TTC23L
139212,0.19940538284999,DNAAF6
56163,0.19940538284999,RNF17
27156,0.19940538284999,RSPH14
6954,0.19940538284999,TCP11
101928973,0.199144585854371,LINC01732
129831,0.199144585854371,RBM45
51716,0.199144585854371,CES1P1
26496,0.199040267056124,OR10A3
755,0.198988107657,CFAP410
100505835,0.198909868558314,LINC01532
100132618,0.198909868558314,ZRANB2-AS1
84657,0.198779470060505,LINC00852
9719,0.198779470060505,ADAMTSL2
5616,0.198779470060505,PRKY
85021,0.198649071562696,REPS1
79854,0.198649071562696,LINC00115
100507527,0.19857083246401,THEG5
100533184,0.198518673064886,ARHGAP19-SLIT1
8833,0.198466513665763,GMPS
100379224,0.198414354266639,ZNF225-AS1
83851,0.198362194867515,SYT16
9755,0.198310035468391,TBKBP1
284998,0.198231796369706,LINC01114
2928,0.198231796369706,GSC2
100130519,0.19815355727102,TMEM221
8704,0.198101397871897,B4GALT2
388963,0.198049238472773,C2orf81
100505696,0.197997079073649,SH3BP5-AS1
7629,0.197944919674525,ZNF76
79003,0.197840600876278,MIS12
64965,0.197840600876278,MRPS9
54148,0.197840600876278,MRPL39
26152,0.19773628207803,ZNF337
100533106,0.197658042979345,ZHX1-C8orf76
114789,0.197658042979345,SLC25A25
337882,0.197579803880659,KRTAP19-1
283629,0.19744940538285,TSSK4
147719,0.19744940538285,LYPD4
26261,0.19744940538285,FBXO24
9310,0.19744940538285,ZNF235
28954,0.197292927185479,REM1
2056,0.197292927185479,EPO
91782,0.197214688086793,CHMP7
158747,0.19716252868767,MOSPD2
100128511,0.19703213018986,NEBL-AS1
254042,0.19703213018986,METAP1D
165829,0.19703213018986,GPR156
162968,0.19703213018986,ZNF497
349114,0.196875651992489,LINC00265
23274,0.196875651992489,CLEC16A
65010,0.196797412893803,SLC26A6
55739,0.19674525349468,NAXD
90120,0.19661485499687,TMEM250
80072,0.19661485499687,HEXA-AS1
9681,0.19661485499687,DEPDC5
6101,0.19661485499687,RP1
283521,0.196458376799499,TMEM272
1045,0.196458376799499,CDX2
80742,0.196380137700814,PRR3
10073,0.19632797830169,SNUPN
3626,0.196275818902566,INHBC
283483,0.196145420404757,LINC00551
245812,0.196145420404757,CNPY4
158257,0.196145420404757,LINC02603
9942,0.196145420404757,XYLB
4649,0.196015021906948,MYO9A
283687,0.195962862507824,ST20-AS1
100129361,0.195832464010015,SMIM10L1
245937,0.195832464010015,DEFB124
145957,0.195832464010015,NRG4
85378,0.195832464010015,TUBGCP6
644890,0.195702065512205,MEIG1
286464,0.19562382641352,CFAP47
80125,0.19562382641352,CCDC33
121793,0.195545587314834,TEX29
92749,0.19549342791571,DRC1
30849,0.195441268516587,PIK3R4
170425,0.195389109117463,LINC00858
100873930,0.195336949718339,DLG3-AS1
101928020,0.195284790319216,KANSL1L-AS1
90668,0.195232630920092,CARMIL3
9633,0.195180471520968,TESMIN
100507240,0.195102232422283,VWA8-AS1
255101,0.195102232422283,CFAP65
439931,0.195023993323597,THAP7-AS1
140680,0.194945754224911,C20orf96
26266,0.194945754224911,SLC13A4
146429,0.194867515126226,SLC22A31
440952,0.194763196327978,EIF1B-AS1
414927,0.194763196327978,MGC34796
284276,0.194763196327978,LINC00908
4956,0.194658877529731,ODF1
127841,0.194606718130607,LINC00628
221584,0.194554558731483,ZSCAN12P1
375759,0.194476319632798,C9orf50
90060,0.194476319632798,CCDC120
58158,0.194398080534112,NEUROD4
84229,0.194345921134989,DRC7
56953,0.194293761735865,NT5M
100506603,0.194215522637179,VASH1-AS1
8602,0.194215522637179,NOP14
338651,0.194137283538494,KRTAP5-AS1
375775,0.19408512413937,PNPLA7
100652853,0.194006885040684,LINC01023
140687,0.194006885040684,GCNT7
154865,0.193928645941999,IQUB
83605,0.193876486542875,CCM2
259215,0.193824327143751,LY6G6F
642345,0.193772167744628,MIR4500HG
54629,0.193720008345504,MINDY2
100506675,0.193589609847695,LINC03031
137362,0.193589609847695,GOT1L1
84226,0.193589609847695,C2orf16
83873,0.193589609847695,GPR61
50944,0.193459211349885,SHANK1
56834,0.193407051950762,GPR137
50855,0.193354892551638,PARD6A
55125,0.193302733152514,CEP192
338817,0.19325057375339,LINC01252
150275,0.193172334654705,CCDC117
57696,0.193172334654705,DDX55
100874309,0.19296369705821,EPN2-IT1
400794,0.19296369705821,LRRC52-AS1
340094,0.19296369705821,LINC01020
286059,0.19296369705821,LOC286059
145501,0.19296369705821,ISM2
26251,0.19296369705821,KCNG2
641977,0.192781139161277,SEPTIN7P2
100188953,0.192728979762153,LINC00092
100506730,0.192676820363029,LOC100506730
196883,0.192572501564782,ADCY4
169714,0.192572501564782,QSOX2
9933,0.192572501564782,PUM3
2046,0.192468182766535,EPHA8
163115,0.192389943667849,ZNF781
50514,0.192389943667849,DELEC1
101927273,0.192181306071354,LINC01416
101927248,0.192181306071354,LINC00391
100652824,0.192181306071354,KIAA2012
129852,0.192181306071354,C2orf73
10612,0.192181306071354,TRIM3
10117,0.192181306071354,ENAM
101928162,0.191816190277488,LINC02366
100507206,0.191816190277488,LINC00943
285103,0.191816190277488,MED15P9
222826,0.191816190277488,FAM217A
123970,0.191816190277488,C16orf78
113177,0.191816190277488,IZUMO4
84076,0.191816190277488,TKTL2
7141,0.191816190277488,TNP1
246119,0.191581472981431,TTTY10
79024,0.191529313582308,SMIM2
100128946,0.191477154183184,LINC01310
154790,0.19142499478406,CLEC2L
100133985,0.191320675985813,LINC01816
347365,0.191320675985813,ITIH6
27039,0.191320675985813,PKD2L2
9502,0.191216357187565,XAGE2
10847,0.191164197788441,SRCAP
64837,0.191112038389318,KLC2
5443,0.191059878990194,POMC
151835,0.19100771959107,CPNE9
8074,0.190955560191947,FGF23
101929488,0.190877321093261,LOC101929488
646982,0.190877321093261,LINC00598
9496,0.190799081994575,TBX4
1414,0.190746922595452,CRYBB1
120526,0.190694763196328,DNAJC24
150160,0.190642603797204,CCT8L2
8086,0.190590444398081,AAAS
164127,0.190486125599833,CCDC185
120065,0.190486125599833,OR5P2
50834,0.190486125599833,TAS2R1
101929181,0.190355727102024,LINC01647
414196,0.190355727102024,CELF2-AS1
10940,0.190277488003338,POP1
91012,0.190199248904653,CERS5
79863,0.190199248904653,RBFA
729220,0.190094930106405,FLJ45513
127833,0.190094930106405,SYT2
285126,0.19001669100772,DNAJC5G
84618,0.189938451909034,NT5C1A
59351,0.189938451909034,PBOV1
728723,0.189808053411225,ZBED3-AS1
222642,0.189808053411225,TSPO2
11281,0.189808053411225,POU6F2
23149,0.189703734612977,FCHO1
126520,0.189651575213854,PLK5
101927722,0.189573336115168,LINC01644
440602,0.189573336115168,CYMP-AS1
10131,0.189495097016482,TRAP1
283587,0.189442937617359,LINC01146
101928002,0.189286459419987,LOC101928002
100240728,0.189286459419987,LOC100240728
161497,0.189286459419987,STRC
9742,0.189286459419987,IFT140
1395,0.189286459419987,CRHR2
5922,0.189129981222616,RASA2
7142,0.189077821823493,TNP2
6621,0.189025662424369,SNAPC4
29914,0.188973503025245,UBIAD1
100506451,0.18889526392656,RASSF8-AS1
84179,0.18889526392656,SLC49A3
7567,0.188817024827874,ZNF19
342357,0.18876486542875,ZKSCAN2
80739,0.188712706029627,MPIG6B
221391,0.188660546630503,OPN5
6416,0.188608387231379,MAP2K4
100271832,0.188556227832255,NA
83482,0.188504068433132,SCRT1
202865,0.188373669935322,C7orf33
157927,0.188373669935322,LINC02907
93668,0.188373669935322,HPYR1
8330,0.188373669935322,H2AC15
223075,0.188217191737951,ITPRID1
196415,0.188217191737951,LINC02909
347344,0.188112872939704,ZNF81
5149,0.188112872939704,PDE6H
102682016,0.187930315042771,LINC01159
101927272,0.187930315042771,LOC101927272
100505518,0.187930315042771,EDNRB-AS1
727699,0.187930315042771,LINC00163
400958,0.187930315042771,LINC02245
728637,0.1877738368454,MEIKIN
100128285,0.187695597746714,DNM1P35
91875,0.187695597746714,TTC5
353135,0.187591278948466,LCE1E
149998,0.187591278948466,LIPI
101926943,0.187513039849781,GTF2I-AS1
23509,0.187434800751095,POFUT1
6650,0.187434800751095,CAPN15
64319,0.18735656165241,FBRS
9311,0.187304402253286,ASIC3
79879,0.187252242854162,CCDC134
222659,0.187200083455039,PXT1
65260,0.187121844356353,COA7
5303,0.187121844356353,PIN4
101929144,0.187017525558106,LINC01858
6290,0.187017525558106,SAA3P
100507201,0.186913206759858,LINC01815
100216545,0.186913206759858,KMT2E-AS1
8368,0.186808887961611,H4C13
8366,0.186808887961611,H4C2
58512,0.186730648862925,DLGAP3
54808,0.186678489463801,DYM
101928099,0.186626330064678,PCAT7
94030,0.186574170665554,LRRC4B
81792,0.18652201126643,ADAMTS12
64428,0.186417692468183,CIAO3
11337,0.186417692468183,GABARAP
8174,0.186417692468183,MADCAM1
116840,0.186287293970373,CNTROB
55954,0.186287293970373,ZMAT5
101929681,0.185713540580013,LINC02064
101927586,0.185713540580013,LINC01271
100133461,0.185713540580013,LINC02171
374768,0.185713540580013,SPEM1
284912,0.185713540580013,LOC284912
284379,0.185713540580013,LOC284379
283358,0.185713540580013,B4GALNT3
143678,0.185713540580013,C11orf94
131965,0.185713540580013,METTL6
126402,0.185713540580013,CCDC105
79751,0.185713540580013,SLC25A22
79748,0.185713540580013,LMAN1L
57165,0.185713540580013,GJC2
56156,0.185713540580013,TEX13B
29850,0.185713540580013,TRPM5
9283,0.185713540580013,GPR37L1
9177,0.185713540580013,HTR3B
7148,0.185713540580013,TNXB
3651,0.185713540580013,PDX1
2797,0.185713540580013,GNRH2
84844,0.185165866889213,PHF5A
100306951,0.185087627790528,PITPNA-AS1
8701,0.185087627790528,DNAH11
66005,0.185009388691842,CHID1
143879,0.184957229292719,KBTBD3
440894,0.184905069893595,LINC01123
27340,0.184852910494471,UTP20
11102,0.184800751095347,RPP14
80778,0.184748591696224,ZNF34
8350,0.1846964322971,H3C1
152225,0.184618193198414,LINC02085
10474,0.184618193198414,TADA3
114822,0.184539954099729,RHPN1
100874239,0.184461715001043,ARHGAP26-AS1
64210,0.184461715001043,MMS19
161142,0.184357396202796,GARIN2
116828,0.184357396202796,N4BP2L2-IT2
65003,0.184253077404548,MRPL11
7343,0.184253077404548,UBTF
84636,0.184174838305863,GPR174
26262,0.184122678906739,TSPAN17
1478,0.184070519507615,CSTF2
283624,0.18399228040893,LINC00641
9905,0.18399228040893,SGSM2
2253,0.183914041310244,FGF8
29934,0.18386188191112,SNX12
100526820,0.183783642812435,CAHM
402682,0.183783642812435,UFSP1
100506161,0.183601084915502,TAF1A-AS1
90342,0.183601084915502,FER1L5
79946,0.183601084915502,C10orf95
54476,0.183601084915502,RNF216
9271,0.183601084915502,PIWIL1
7290,0.183444606718131,HIRA
64983,0.183366367619445,MRPL32
3396,0.183366367619445,MRPL58
339344,0.182714375130399,MYPOP
286262,0.182714375130399,TPRN
144108,0.182714375130399,SPTY2D1
126003,0.182714375130399,TRAPPC5
114932,0.182714375130399,MRFAP1L1
90332,0.182714375130399,EXOC3L2
84922,0.182714375130399,FIZ1
83874,0.182714375130399,TBC1D10A
81605,0.182714375130399,URM1
55362,0.182714375130399,TMEM63B
30827,0.182714375130399,CXXC1
26133,0.182714375130399,TRPC4AP
23264,0.182714375130399,ZC3H7B
11097,0.182714375130399,NUP42
10101,0.182714375130399,NUBP2
9810,0.182714375130399,RNF40
8505,0.182714375130399,PARG
7916,0.182714375130399,PRRC2A
5866,0.182714375130399,RAB3IL1
5546,0.182714375130399,PRCC
5431,0.182714375130399,POLR2B
2931,0.182714375130399,GSK3A
162,0.182714375130399,AP1B1
257396,0.182088462340914,MOCS2-DT
9095,0.18203630294179,TBX19
100289509,0.181827665345295,KCNIP2-AS1
100132464,0.181827665345295,FAM99B
221785,0.181827665345295,ZSCAN25
153745,0.181827665345295,GARIN3
117285,0.181827665345295,DEFB118
3145,0.181827665345295,HMBS
1103,0.181827665345295,CHAT
114788,0.1816190277488,CSMD3
220004,0.181566868349677,PPP1R32
2249,0.181514708950553,FGF4
54606,0.181462549551429,DDX56
23732,0.181410390152305,FRRS1L
100132476,0.181358230753182,KRTAP4-7
146723,0.181306071354058,CD300LD-AS1
7066,0.181253911954934,THPO
103344929,0.181045274358439,BGLT3
170626,0.181045274358439,XAGE3
142680,0.181045274358439,SLC34A3
84173,0.181045274358439,ELMOD3
8643,0.181045274358439,PTCH2
8484,0.181045274358439,GALR3
4861,0.181045274358439,NPAS1
84866,0.180836636761945,TMEM25
374354,0.180784477362821,NHLRC2
101929064,0.180732317963697,MAPK10-AS1
11270,0.180680158564573,NRM
285636,0.18062799916545,RIMOC1
51378,0.180419361568955,ANGPT4
23514,0.180419361568955,SPIDR
7248,0.180419361568955,TSC1
6184,0.180419361568955,RPN1
2835,0.180419361568955,GPR12
2636,0.180419361568955,GBX1
1394,0.180419361568955,CRHR1
202500,0.180080325474651,TCTE1
160777,0.180080325474651,CCDC60
158055,0.180080325474651,C9orf163
56928,0.180080325474651,SPPL2B
56673,0.180080325474651,C11orf16
8831,0.180080325474651,SYNGAP1
55119,0.179871687878156,PRPF38B
22985,0.179871687878156,ACIN1
100507629,0.179663050281661,LINC00658
83446,0.179663050281661,CCDC70
26233,0.179663050281661,FBXL6
25774,0.179663050281661,GSTT4
10881,0.179663050281661,ACTL7A
1538,0.179663050281661,CYLC1
22933,0.179480492384728,SIRT2
100287902,0.179271854788233,LGALS8-AS1
100133991,0.179271854788233,MAP3K14-AS1
155185,0.179271854788233,AMZ1
135644,0.179271854788233,TRIM40
8912,0.179271854788233,CACNA1H
3762,0.179271854788233,KCNJ5
575,0.179271854788233,ADGRB1
79102,0.178984978093052,RNF26
64779,0.178984978093052,MTHFSD
64064,0.178984978093052,OXCT2
3954,0.178984978093052,LETM1
22992,0.178854579595243,KDM2A
474,0.178802420196119,ATOH1
29124,0.178698101397872,LGALS13
5083,0.178698101397872,PAX9
268,0.178698101397872,AMH
115560,0.178567702900063,ZNF501
8811,0.178567702900063,GALR2
120534,0.178489463801377,ARL14EP
404201,0.173143125391196,WDFY3-AS2
339231,0.173143125391196,ARL16
283267,0.173143125391196,LINC00294
246184,0.173143125391196,CDC26
151903,0.173143125391196,CCDC12
150291,0.173143125391196,MORC2-AS1
146050,0.173143125391196,ZSCAN29
140459,0.173143125391196,ASB6
137964,0.173143125391196,GPAT4
126208,0.173143125391196,ZNF787
124995,0.173143125391196,MRPL10
124512,0.173143125391196,METTL23
116540,0.173143125391196,MRPL53
115939,0.173143125391196,TSR3
114034,0.173143125391196,TOE1
112812,0.173143125391196,FDX2
92399,0.173143125391196,MRRF
92105,0.173143125391196,INTS4
91966,0.173143125391196,EOLA1
91369,0.173143125391196,ANKRD40
90780,0.173143125391196,PYGO2
90231,0.173143125391196,KIAA2013
90196,0.173143125391196,SYS1
90121,0.173143125391196,TSR2
85019,0.173143125391196,TMEM241
84987,0.173143125391196,COX14
84148,0.173143125391196,KAT8
83658,0.173143125391196,DYNLRB1
81876,0.173143125391196,RAB1B
81572,0.173143125391196,PDRG1
80335,0.173143125391196,WDR82
80262,0.173143125391196,PHAF1
80207,0.173143125391196,OPA3
80198,0.173143125391196,MUS81
80011,0.173143125391196,PSME3IP1
79903,0.173143125391196,NAA60
79735,0.173143125391196,TBC1D17
79676,0.173143125391196,OGFOD2
79595,0.173143125391196,SAP130
79571,0.173143125391196,GCC1
79157,0.173143125391196,MFSD11
79078,0.173143125391196,C1orf50
65996,0.173143125391196,CENPBD2P
65993,0.173143125391196,MRPS34
64689,0.173143125391196,GORASP1
63925,0.173143125391196,ZNF335
63906,0.173143125391196,GPATCH3
60528,0.173143125391196,ELAC2
59286,0.173143125391196,UBL5
57130,0.173143125391196,ATP13A1
56945,0.173143125391196,MRPS22
56851,0.173143125391196,EMC7
56616,0.173143125391196,DIABLO
56478,0.173143125391196,EIF4ENIF1
56270,0.173143125391196,WDR45B
55922,0.173143125391196,NKRF
55702,0.173143125391196,YJU2
55666,0.173143125391196,NPLOC4
55661,0.173143125391196,DDX27
55658,0.173143125391196,RNF126
55572,0.173143125391196,FOXRED1
55229,0.173143125391196,PANK4
55111,0.173143125391196,PLEKHJ1
55101,0.173143125391196,DMAC2
55094,0.173143125391196,GPATCH1
54987,0.173143125391196,CZIB
54926,0.173143125391196,UBE2R2
54776,0.173143125391196,PPP1R12C
54108,0.173143125391196,CHRAC1
51699,0.173143125391196,VPS29
51654,0.173143125391196,CDK5RAP1
51547,0.173143125391196,SIRT7
51531,0.173143125391196,TRMO
51507,0.173143125391196,RTF2
51329,0.173143125391196,ARL6IP4
51295,0.173143125391196,ECSIT
51078,0.173143125391196,THAP4
51009,0.173143125391196,DERL2
51004,0.173143125391196,COQ6
29926,0.173143125391196,GMPPA
29919,0.173143125391196,RMC1
29882,0.173143125391196,ANAPC2
29083,0.173143125391196,GTPBP8
28964,0.173143125391196,GIT1
28511,0.173143125391196,NKIRAS2
27335,0.173143125391196,EIF3K
27257,0.173143125391196,LSM1
27249,0.173143125391196,MMADHC
26608,0.173143125391196,TBL2
26523,0.173143125391196,AGO1
26277,0.173143125391196,TINF2
26122,0.173143125391196,EPC2
26017,0.173143125391196,FAM32A
26000,0.173143125391196,TBC1D10B
25980,0.173143125391196,AAR2
25977,0.173143125391196,NECAP1
25847,0.173143125391196,ANAPC13
24144,0.173143125391196,TFIP11
23760,0.173143125391196,PITPNB
23510,0.173143125391196,KCTD2
23478,0.173143125391196,SEC11A
23400,0.173143125391196,ATP13A2
23399,0.173143125391196,CTDNEP1
23385,0.173143125391196,NCSTN
23332,0.173143125391196,CLASP1
23170,0.173143125391196,TTLL12
23144,0.173143125391196,ZC3H3
23038,0.173143125391196,WDTC1
22980,0.173143125391196,TCF25
22978,0.173143125391196,NT5C2
22950,0.173143125391196,SLC4A1AP
22826,0.173143125391196,DNAJC8
11129,0.173143125391196,CLASRP
11018,0.173143125391196,TMED1
10992,0.173143125391196,SF3B2
10983,0.173143125391196,CCNI
10975,0.173143125391196,UQCR11
10594,0.173143125391196,PRPF8
10542,0.173143125391196,LAMTOR5
10524,0.173143125391196,KAT5
10445,0.173143125391196,MCRS1
10289,0.173143125391196,EIF1B
10273,0.173143125391196,STUB1
10270,0.173143125391196,AKAP8
10248,0.173143125391196,POP7
10245,0.173143125391196,TIMM17B
10078,0.173143125391196,TSSC4
10066,0.173143125391196,SCAMP2
10042,0.173143125391196,HMGXB4
9869,0.173143125391196,SETDB1
9851,0.173143125391196,KIAA0753
9807,0.173143125391196,IP6K1
9741,0.173143125391196,LAPTM4A
9577,0.173143125391196,BABAM2
9552,0.173143125391196,SPAG7
9512,0.173143125391196,PMPCB
9375,0.173143125391196,TM9SF2
9167,0.173143125391196,COX7A2L
9127,0.173143125391196,P2RX6
9092,0.173143125391196,SART1
8891,0.173143125391196,EIF2B3
8890,0.173143125391196,EIF2B4
8733,0.173143125391196,GPAA1
8427,0.173143125391196,ZNF282
8192,0.173143125391196,CLPP
8175,0.173143125391196,SF3A2
8079,0.173143125391196,MLF2
8031,0.173143125391196,NCOA4
7917,0.173143125391196,BAG6
7702,0.173143125391196,ZNF143
7564,0.173143125391196,ZNF16
7536,0.173143125391196,SF1
7520,0.173143125391196,XRCC5
7469,0.173143125391196,NELFA
