#id: 1825491670
#name: H.sapiens - Whole organism (Integrated)
#score: 31.9
#coverage: 99
#description: integrated dataset: weighted average of all H.sapiens WHOLE_ORGANISM: 31.9, Coverage: 99
#organ: WHOLE_ORGANISM
#integrated: true
#weights: Human_PeptideAtlas_2011-08_Ens62.new:0.747;9606-PA_201408:0.075;HsapiensBuild242_May2010.peptides.new:0.043;peptideatlaBuild_March2009.peptides.new:0.041;Human_iBAQ_Khan_2013:0.038;9606_GPM_201408:0.036;GPM_2012_09_Homo_sapiens_-_ensembl:0.02;
#publication_year: 2025
#filename: 9606-WHOLE_ORGANISM-integrated.txt
#
#gene_name	string_external_id	abundance
CUEDC1	9606.ENSP00000462717	0.439
POU2F3	9606.ENSP00000260264	0.439
ZNF414	9606.ENSP00000377504	0.438
SUSD5	9606.ENSP00000308727	0.438
NHSL2	9606.ENSP00000488668	0.438
TP63	9606.ENSP00000264731	0.438
E9PCH4_HUMAN	9606.ENSP00000426948	0.438
CTSF	9606.ENSP00000310832	0.437
RBBP8	9606.ENSP00000382628	0.437
MGA	9606.ENSP00000219905	0.437
ETV3	9606.ENSP00000357175	0.437
ADGRG2	9606.ENSP00000369198	0.437
UGT1A4	9606.ENSP00000362508	0.437
SH2D3A	9606.ENSP00000245908	0.436
KDM2B	9606.ENSP00000366271	0.436
ZIC2	9606.ENSP00000365514	0.436
EFNA5	9606.ENSP00000328777	0.436
ETNK1	9606.ENSP00000500633	0.435
MYL5	9606.ENSP00000383023	0.435
MAGI3	9606.ENSP00000304604	0.435
G3V2T6_HUMAN	9606.ENSP00000450856	0.434
BCAR3	9606.ENSP00000260502	0.434
SLC10A6	9606.ENSP00000273905	0.434
BOC	9606.ENSP00000273395	0.434
UGT1A1	9606.ENSP00000304845	0.434
LY6E	9606.ENSP00000428572	0.434
BDNF	9606.ENSP00000414303	0.433
MAPK7	9606.ENSP00000311005	0.433
PJA1	9606.ENSP00000355014	0.433
SAC3D1	9606.ENSP00000436649	0.433
ING1	9606.ENSP00000364929	0.433
RNF150	9606.ENSP00000425840	0.433
MMADHC	9606.ENSP00000389060	0.432
SGCE	9606.ENSP00000496268	0.432
RPS6KB2	9606.ENSP00000308413	0.432
QSER1	9606.ENSP00000382241	0.431
GRASP	9606.ENSP00000293662	0.431
IDNK	9606.ENSP00000365601	0.431
CARD9	9606.ENSP00000360797	0.431
DCAF5	9606.ENSP00000341351	0.431
TTC36	9606.ENSP00000307640	0.431
F8	9606.ENSP00000353393	0.431
UGT1A9	9606.ENSP00000346768	0.43
MATK	9606.ENSP00000378485	0.43
EEF1AKMT2	9606.ENSP00000357829	0.43
AKIRIN2	9606.ENSP00000257787	0.43
BCL2L12	9606.ENSP00000482218	0.43
SARM1	9606.ENSP00000468032	0.43
PDSS2	9606.ENSP00000358033	0.429
HDAC8	9606.ENSP00000362674	0.429
TBCK	9606.ENSP00000378198	0.429
SNX11	9606.ENSP00000377059	0.429
SLC39A6	9606.ENSP00000269187	0.429
PYDC1	9606.ENSP00000304336	0.429
ACAD10	9606.ENSP00000389813	0.429
EYA4	9606.ENSP00000432770	0.428
PINX1-2	9606.ENSP00000451145	0.428
FGFBP1	9606.ENSP00000371770	0.428
NPHS1	9606.ENSP00000368190	0.428
HEPACAM	9606.ENSP00000298251	0.428
CTU1	9606.ENSP00000390011	0.427
BSCL2	9606.ENSP00000354032	0.427
CDC42EP5	9606.ENSP00000301200	0.427
AP5S1	9606.ENSP00000481750	0.426
TPRA1	9606.ENSP00000498161	0.426
LYRM9	9606.ENSP00000368397	0.426
TGFBRAP1	9606.ENSP00000377027	0.426
IGDCC4	9606.ENSP00000319623	0.426
SMURF1	9606.ENSP00000354621	0.426
SOX15	9606.ENSP00000355354	0.426
FBXW9	9606.ENSP00000376945	0.426
UBXN2B	9606.ENSP00000382507	0.426
ERCC5	9606.ENSP00000498881	0.425
PIK3R3	9606.ENSP00000262741	0.425
SETMAR	9606.ENSP00000373354	0.424
PSG5	9606.ENSP00000382334	0.424
GATA1	9606.ENSP00000365858	0.423
DUSP9	9606.ENSP00000345853	0.423
MYOC	9606.ENSP00000037502	0.423
SEMA4B	9606.ENSP00000394720	0.422
WNK2	9606.ENSP00000297954	0.422
SUV39H1	9606.ENSP00000337976	0.422
SORL1	9606.ENSP00000260197	0.422
SLC35A3	9606.ENSP00000359172	0.421
RASAL1	9606.ENSP00000450244	0.421
SLC12A6	9606.ENSP00000346112	0.421
SPTY2D1	9606.ENSP00000337991	0.421
KMT2D	9606.ENSP00000301067	0.421
BCOR	9606.ENSP00000367705	0.421
FBRS	9606.ENSP00000348489	0.421
KCNAB1	9606.ENSP00000419952	0.42
TEP1	9606.ENSP00000262715	0.42
HJURP	9606.ENSP00000414109	0.42
ZNF639	9606.ENSP00000325634	0.42
ITFG1	9606.ENSP00000319918	0.42
TM2D2	9606.ENSP00000416050	0.419
PYROXD1	9606.ENSP00000240651	0.419
BRD1	9606.ENSP00000410042	0.419
SEMA3C	9606.ENSP00000265361	0.419
RNF41	9606.ENSP00000342755	0.419
LIG4	9606.ENSP00000484288	0.419
TEC	9606.ENSP00000370912	0.418
SH3BGR	9606.ENSP00000332513	0.418
UNC50	9606.ENSP00000387146	0.418
GAS6	9606.ENSP00000331831	0.417
KCNK1	9606.ENSP00000355580	0.417
TTF2	9606.ENSP00000358478	0.417
SOX1	9606.ENSP00000330218	0.417
P3R3URF-PIK3R3	9606.ENSP00000439913	0.417
HSPB3	9606.ENSP00000303394	0.416
DBNDD1	9606.ENSP00000457625	0.416
UBALD1	9606.ENSP00000283474	0.416
FMNL3	9606.ENSP00000335655	0.416
SASS6	9606.ENSP00000287482	0.416
PHF21A	9606.ENSP00000398824	0.416
EDEM3	9606.ENSP00000318147	0.416
XBP1	9606.ENSP00000216037	0.416
KLHL12	9606.ENSP00000356230	0.415
KCTD3	9606.ENSP00000259154	0.415
TBC1D22B	9606.ENSP00000362590	0.414
USP34	9606.ENSP00000381577	0.413
TBC1D7	9606.ENSP00000475727	0.413
LRRK2	9606.ENSP00000298910	0.413
FGFR3	9606.ENSP00000339824	0.413
H7C1Q1_HUMAN	9606.ENSP00000401535	0.412
SH2B1	9606.ENSP00000321221	0.412
SLC35F1	9606.ENSP00000353557	0.412
B3GALT5	9606.ENSP00000381699	0.412
CYP4A11	9606.ENSP00000311095	0.411
MTG2	9606.ENSP00000359859	0.411
TEFM	9606.ENSP00000462963	0.411
MARK4	9606.ENSP00000262891	0.411
NUDT18	9606.ENSP00000480722	0.411
TGIF2LY	9606.ENSP00000453750	0.411
ALKBH2	9606.ENSP00000398181	0.41
JPH2	9606.ENSP00000362071	0.41
ARHGAP32	9606.ENSP00000310561	0.41
GLCE	9606.ENSP00000261858	0.41
ANKRD26	9606.ENSP00000365255	0.409
KDM6A	9606.ENSP00000367203	0.409
CENPX	9606.ENSP00000464357	0.409
XPNPEP2	9606.ENSP00000360147	0.409
C4orf48	9606.ENSP00000386807	0.408
CALHM2	9606.ENSP00000260743	0.408
ZNF460	9606.ENSP00000353491	0.407
GRB14	9606.ENSP00000263915	0.407
GORAB	9606.ENSP00000356737	0.407
DHRS13	9606.ENSP00000368173	0.407
APOBEC3F	9606.ENSP00000309749	0.407
SCD5	9606.ENSP00000316329	0.406
DNAH17	9606.ENSP00000374490	0.406
LMO4	9606.ENSP00000359575	0.406
ADAM20	9606.ENSP00000498512	0.406
ZFP64	9606.ENSP00000216923	0.405
FOXP1	9606.ENSP00000484803	0.405
ATXN1	9606.ENSP00000244769	0.405
KRTAP9-6	9606.ENSP00000375150	0.405
HSD17B14	9606.ENSP00000263278	0.405
ZBTB10	9606.ENSP00000387462	0.404
FAM102A	9606.ENSP00000362187	0.404
MCC	9606.ENSP00000386227	0.404
MND1	9606.ENSP00000240488	0.404
KYAT1	9606.ENSP00000399415	0.404
ARHGAP29	9606.ENSP00000260526	0.403
CILP2	9606.ENSP00000291495	0.403
SOX10	9606.ENSP00000380093	0.403
ANKRD13D	9606.ENSP00000427130	0.403
HOXB9	9606.ENSP00000309439	0.402
COL27A1	9606.ENSP00000348385	0.402
KLHL9	9606.ENSP00000351933	0.402
KDM4B	9606.ENSP00000159111	0.402
TGFBR1	9606.ENSP00000447297	0.402
CPXM1	9606.ENSP00000369979	0.402
MT3	9606.ENSP00000200691	0.401
KYAT1-2	9606.ENSP00000498386	0.401
KANK1	9606.ENSP00000477725	0.401
VHL	9606.ENSP00000256474	0.401
STK32C	9606.ENSP00000298630	0.401
NPTX1	9606.ENSP00000307549	0.4
GATA2	9606.ENSP00000345681	0.4
TMCC1	9606.ENSP00000376930	0.4
MCF2L	9606.ENSP00000440374	0.4
MEX3A	9606.ENSP00000432845	0.4
ROBO1	9606.ENSP00000420321	0.4
OSGEPL1	9606.ENSP00000264151	0.4
RSBN1	9606.ENSP00000261441	0.399
AKAP10	9606.ENSP00000225737	0.399
DYRK1B	9606.ENSP00000469863	0.399
ALG9-2	9606.ENSP00000482396	0.399
MAPK4	9606.ENSP00000383234	0.399
IGHMBP2	9606.ENSP00000255078	0.398
ANKH	9606.ENSP00000284268	0.398
ICK	9606.ENSP00000349458	0.398
MMP3	9606.ENSP00000299855	0.398
CST7	9606.ENSP00000420384	0.398
ZNF740	9606.ENSP00000409463	0.397
CELF6	9606.ENSP00000287202	0.397
TENT2	9606.ENSP00000397563	0.397
SIN3B	9606.ENSP00000369131	0.397
ALG13	9606.ENSP00000378260	0.397
MIA	9606.ENSP00000470129	0.396
SAMD4A	9606.ENSP00000452535	0.396
PRELID1	9606.ENSP00000302114	0.395
TRIT1	9606.ENSP00000321810	0.395
SLC41A3	9606.ENSP00000326070	0.395
ITGB1BP1	9606.ENSP00000353850	0.394
GAL	9606.ENSP00000265643	0.394
IMMP2L	9606.ENSP00000384966	0.394
SHROOM1	9606.ENSP00000367950	0.394
ZHX1	9606.ENSP00000297857	0.394
PDE4A	9606.ENSP00000370078	0.393
MIEF1	9606.ENSP00000385110	0.393
PHC1	9606.ENSP00000437659	0.393
RADX	9606.ENSP00000361628	0.392
PCGF5	9606.ENSP00000337500	0.392
COL9A2	9606.ENSP00000361834	0.392
CNOT6L	9606.ENSP00000424896	0.392
PI4K2B	9606.ENSP00000264864	0.391
SPTBN5	9606.ENSP00000317790	0.391
PSD3	9606.ENSP00000324127	0.391
ADAMTS2	9606.ENSP00000251582	0.391
PPFIA2	9606.ENSP00000450337	0.391
HERC5	9606.ENSP00000264350	0.391
KAT5	9606.ENSP00000340330	0.391
CGNL1	9606.ENSP00000281282	0.391
BICDL2	9606.ENSP00000459043	0.39
SMURF2	9606.ENSP00000262435	0.39
SRPK3	9606.ENSP00000359119	0.39
ASXL2	9606.ENSP00000383920	0.39
CWC25	9606.ENSP00000478070	0.389
PRMT6	9606.ENSP00000359095	0.389
SEC22A	9606.ENSP00000310521	0.389
PKNOX1	9606.ENSP00000291547	0.389
PITPNM1	9606.ENSP00000348772	0.389
TIFA	9606.ENSP00000354911	0.388
GKAP1	9606.ENSP00000365550	0.388
TGIF2	9606.ENSP00000362981	0.388
YIPF1	9606.ENSP00000072644	0.388
PTPRB	9606.ENSP00000334928	0.388
SMIM19	9606.ENSP00000391549	0.388
TMEM35B	9606.ENSP00000362435	0.387
CXCL16	9606.ENSP00000293778	0.387
FLVCR2	9606.ENSP00000238667	0.387
SULF1	9606.ENSP00000260128	0.387
GRK4	9606.ENSP00000381129	0.387
RCBTB1	9606.ENSP00000367552	0.387
TFR2	9606.ENSP00000420525	0.386
PHF1	9606.ENSP00000363640	0.386
GPATCH2	9606.ENSP00000355902	0.385
WRN	9606.ENSP00000298139	0.385
BTN1A1	9606.ENSP00000244513	0.385
C12orf73	9606.ENSP00000367330	0.385
TSPAN15	9606.ENSP00000362387	0.385
ELF4	9606.ENSP00000311280	0.385
MFSD6	9606.ENSP00000376141	0.385
TRIM11	9606.ENSP00000284551	0.384
LRRC14	9606.ENSP00000292524	0.384
CDR2	9606.ENSP00000268383	0.383
PALM3	9606.ENSP00000344996	0.382
C15orf61	9606.ENSP00000342254	0.382
KIF2B	9606.ENSP00000268919	0.382
APBB1	9606.ENSP00000477213	0.382
PRKN	9606.ENSP00000355865	0.381
ANGPT1	9606.ENSP00000428340	0.381
CRISP1	9606.ENSP00000338276	0.381
PTGER1	9606.ENSP00000292513	0.381
SGSM3	9606.ENSP00000248929	0.38
SPICE1	9606.ENSP00000295872	0.38
USP1	9606.ENSP00000343526	0.38
RUNX2	9606.ENSP00000360493	0.38
TRUB2	9606.ENSP00000361982	0.38
NOVA2	9606.ENSP00000263257	0.38
DUSP27	9606.ENSP00000354483	0.38
TMEM123	9606.ENSP00000381204	0.38
TOR2A	9606.ENSP00000362381	0.38
IQSEC2	9606.ENSP00000495726	0.38
TRIM71	9606.ENSP00000373272	0.379
NTS	9606.ENSP00000256010	0.379
PHACTR1	9606.ENSP00000329880	0.379
SESTD1	9606.ENSP00000415332	0.379
KCTD2	9606.ENSP00000312814	0.378
PTP4A3	9606.ENSP00000428976	0.378
ZNF280C	9606.ENSP00000360017	0.378
PEX6	9606.ENSP00000303511	0.378
UPRT	9606.ENSP00000362481	0.378
GKN2	9606.ENSP00000329292	0.378
SFR1	9606.ENSP00000358742	0.378
RPS6KC1	9606.ENSP00000355927	0.378
GPS2	9606.ENSP00000379841	0.377
OSCP1	9606.ENSP00000349052	0.377
CCDC9B	9606.ENSP00000453969	0.376
HDAC10	9606.ENSP00000216271	0.376
TAC4	9606.ENSP00000334042	0.376
ENSP00000496817	9606.ENSP00000496817	0.376
FGD1	9606.ENSP00000364277	0.376
ASPA	9606.ENSP00000263080	0.375
LTBR	9606.ENSP00000228918	0.375
FRK	9606.ENSP00000476145	0.374
ABITRAM	9606.ENSP00000363753	0.374
LTA	9606.ENSP00000403495	0.374
MUC21	9606.ENSP00000365473	0.374
TTL	9606.ENSP00000233336	0.374
SNX21	9606.ENSP00000418593	0.374
NHSL1	9606.ENSP00000394546	0.373
HOXD11	9606.ENSP00000249504	0.373
GTF2H5	9606.ENSP00000476100	0.373
MEGF10	9606.ENSP00000423354	0.373
FGD2	9606.ENSP00000274963	0.373
ZNF292	9606.ENSP00000358590	0.373
KDELR3	9606.ENSP00000386918	0.373
ZNF512B	9606.ENSP00000358904	0.372
PHLDA3	9606.ENSP00000356280	0.372
SPATA9	9606.ENSP00000274432	0.372
STYX	9606.ENSP00000346599	0.372
CETN1	9606.ENSP00000319052	0.372
MAMDC2	9606.ENSP00000366387	0.372
CDK5RAP1	9606.ENSP00000217372	0.371
CARD8	9606.ENSP00000499211	0.371
CDK19	9606.ENSP00000357907	0.371
TYRP1	9606.ENSP00000373570	0.371
AKAP5	9606.ENSP00000378207	0.371
LCE2C	9606.ENSP00000357772	0.371
TAL1	9606.ENSP00000294339	0.371
BIRC2	9606.ENSP00000477613	0.37
SIRT7	9606.ENSP00000329466	0.37
DMXL2	9606.ENSP00000441858	0.37
LCE2D	9606.ENSP00000357773	0.37
ENSP00000481571	9606.ENSP00000481571	0.37
COL8A2	9606.ENSP00000380901	0.37
NKIRAS1	9606.ENSP00000393785	0.369
IGSF3	9606.ENSP00000358495	0.369
BEGAIN	9606.ENSP00000411124	0.369
SLC6A15	9606.ENSP00000266682	0.369
SEPSECS	9606.ENSP00000371535	0.369
SLC28A1	9606.ENSP00000378074	0.369
PGAP6	9606.ENSP00000401338	0.368
SNX33	9606.ENSP00000311427	0.368
DCBLD1	9606.ENSP00000296955	0.368
SERGEF	9606.ENSP00000265965	0.368
KLF5	9606.ENSP00000366915	0.368
CDH3	9606.ENSP00000264012	0.368
CTAGE1	9606.ENSP00000375220	0.368
KRTAP4-3	9606.ENSP00000375151	0.367
PAPPA2	9606.ENSP00000356634	0.367
MFSD12	9606.ENSP00000347583	0.366
GRAMD1A	9606.ENSP00000441032	0.366
BACH1	9606.ENSP00000382805	0.365
ATP9A	9606.ENSP00000342481	0.365
COL23A1	9606.ENSP00000375069	0.365
CSAD	9606.ENSP00000267085	0.365
PAX6	9606.ENSP00000492024	0.364
SCAP	9606.ENSP00000265565	0.364
CR1	9606.ENSP00000356016	0.363
SYNPR	9606.ENSP00000418994	0.363
OGFRL1	9606.ENSP00000359464	0.363
AHDC1	9606.ENSP00000363123	0.363
ZNF395	9606.ENSP00000340494	0.363
SLC34A2	9606.ENSP00000371483	0.363
RAD21L1	9606.ENSP00000386414	0.363
PLEKHA3	9606.ENSP00000234453	0.362
PAFAH2	9606.ENSP00000363400	0.362
PIAS2	9606.ENSP00000465676	0.361
MYO5C	9606.ENSP00000261839	0.361
RARA	9606.ENSP00000254066	0.361
NFATC3	9606.ENSP00000300659	0.361
TCAF2	9606.ENSP00000404265	0.361
XXYLT1	9606.ENSP00000309640	0.36
CDH6	9606.ENSP00000265071	0.36
PRXL2C	9606.ENSP00000364382	0.36
DOCK6	9606.ENSP00000294618	0.36
ENSP00000498126	9606.ENSP00000498126	0.359
PATE1	9606.ENSP00000307164	0.359
CASTOR2	9606.ENSP00000484732	0.359
MAN2A2	9606.ENSP00000452948	0.359
CPEB4	9606.ENSP00000265085	0.359
TKTL1	9606.ENSP00000358931	0.358
SLC30A6	9606.ENSP00000368648	0.358
MIS18A	9606.ENSP00000290130	0.358
WWC1	9606.ENSP00000427772	0.358
MAP4K3	9606.ENSP00000263881	0.358
ZFP42	9606.ENSP00000317686	0.358
SGK3	9606.ENSP00000379842	0.358
R3HCC1	9606.ENSP00000265806	0.357
SMG5	9606.ENSP00000355261	0.357
LRRC58	9606.ENSP00000295628	0.357
SHROOM2	9606.ENSP00000370299	0.357
SCARF2	9606.ENSP00000485276	0.357
GNGT2	9606.ENSP00000421710	0.357
RGS13	9606.ENSP00000442837	0.357
CRISPLD1	9606.ENSP00000262207	0.357
DIP2A	9606.ENSP00000392066	0.356
FBXL8	9606.ENSP00000258200	0.356
CD22	9606.ENSP00000085219	0.356
FBXO44	9606.ENSP00000365959	0.356
GPRIN1	9606.ENSP00000305839	0.356
ZNF131	9606.ENSP00000426504	0.356
FBXL12	9606.ENSP00000247977	0.356
FAM193A	9606.ENSP00000324587	0.355
UGT1A6	9606.ENSP00000303174	0.355
SMIM24	9606.ENSP00000215531	0.355
UBE2Q2	9606.ENSP00000267938	0.355
USP42	9606.ENSP00000301962	0.355
SGIP1	9606.ENSP00000360076	0.355
CLEC14A	9606.ENSP00000353013	0.355
UPF3A	9606.ENSP00000364448	0.354
P3H2	9606.ENSP00000316881	0.354
DACH1	9606.ENSP00000482245	0.354
DPP8	9606.ENSP00000339208	0.353
DNAJC15	9606.ENSP00000368523	0.353
TSPAN33	9606.ENSP00000483872	0.353
NOL4L	9606.ENSP00000483523	0.353
UBTD2	9606.ENSP00000377381	0.352
PDGFRL	9606.ENSP00000444211	0.352
FCMR	9606.ENSP00000356058	0.352
NINJ2	9606.ENSP00000499548	0.352
CYB5R4	9606.ENSP00000358695	0.352
ARHGAP22	9606.ENSP00000412461	0.351
COQ10B	9606.ENSP00000263960	0.351
MMP15	9606.ENSP00000219271	0.35
NLRP13	9606.ENSP00000343891	0.35
TEX30	9606.ENSP00000365200	0.35
REEP1	9606.ENSP00000392197	0.35
RASIP1	9606.ENSP00000222145	0.35
GRPEL2	9606.ENSP00000329558	0.35
MRS2	9606.ENSP00000399585	0.35
RHBDD1	9606.ENSP00000375914	0.35
RSPO3	9606.ENSP00000349131	0.349
ERP27	9606.ENSP00000266397	0.349
ZNF511	9606.ENSP00000355251	0.349
ARHGAP19	9606.ENSP00000351333	0.348
ANTXR2	9606.ENSP00000306185	0.348
TSEN54	9606.ENSP00000327487	0.347
WIPI1	9606.ENSP00000262139	0.347
RALGAPA2	9606.ENSP00000202677	0.347
MRAS	9606.ENSP00000289104	0.347
BAP1	9606.ENSP00000417132	0.347
FCHSD2	9606.ENSP00000386722	0.346
AQP2	9606.ENSP00000199280	0.346
POMGNT2	9606.ENSP00000344125	0.346
SOX9	9606.ENSP00000245479	0.346
LPIN2	9606.ENSP00000261596	0.346
ENSP00000498010	9606.ENSP00000498010	0.346
ARHGAP31	9606.ENSP00000264245	0.346
NEPRO	9606.ENSP00000320251	0.346
SLC37A4	9606.ENSP00000476176	0.346
INHA	9606.ENSP00000243786	0.346
BBS2	9606.ENSP00000245157	0.346
IL1B	9606.ENSP00000263341	0.345
PHOX2A	9606.ENSP00000298231	0.345
PTPN13	9606.ENSP00000394794	0.345
MBD4	9606.ENSP00000249910	0.345
FCRL3	9606.ENSP00000357169	0.345
ZBTB11	9606.ENSP00000326200	0.345
KRTAP19-5	9606.ENSP00000334985	0.345
SLC8A2	9606.ENSP00000236877	0.344
H0Y980_HUMAN	9606.ENSP00000423309	0.344
GLI2	9606.ENSP00000390436	0.344
CACNB2	9606.ENSP00000320025	0.344
HERC1	9606.ENSP00000390158	0.344
RBL2	9606.ENSP00000262133	0.344
PIK3CB	9606.ENSP00000501150	0.343
MAK	9606.ENSP00000346484	0.343
ARID4A	9606.ENSP00000347602	0.343
FAM104A	9606.ENSP00000384832	0.343
GAGE12H	9606.ENSP00000371141	0.342
C16orf87	9606.ENSP00000285697	0.342
MTNR1A	9606.ENSP00000302811	0.342
MB21D2	9606.ENSP00000376246	0.342
FCRL5	9606.ENSP00000354691	0.341
CUL7	9606.ENSP00000438788	0.341
K7EMI3_HUMAN	9606.ENSP00000466514	0.341
PCNT	9606.ENSP00000352572	0.341
ZHX3	9606.ENSP00000312222	0.341
TMEM41A	9606.ENSP00000406885	0.34
C5orf15	9606.ENSP00000231512	0.34
GPATCH1	9606.ENSP00000170564	0.34
JMY	9606.ENSP00000379441	0.34
HIF1A	9606.ENSP00000437955	0.34
APOBEC3A	9606.ENSP00000384359	0.34
BEX5	9606.ENSP00000446054	0.339
USP40	9606.ENSP00000415434	0.339
MYPN	9606.ENSP00000351790	0.339
SLC39A5	9606.ENSP00000266980	0.339
EFS	9606.ENSP00000216733	0.338
MARVELD1	9606.ENSP00000441365	0.338
STEAP1	9606.ENSP00000297205	0.338
DLGAP1	9606.ENSP00000316377	0.338
ITPKC	9606.ENSP00000263370	0.338
FEZ2	9606.ENSP00000368547	0.338
OXLD1	9606.ENSP00000363873	0.338
PLCL1	9606.ENSP00000402861	0.337
PPTC7	9606.ENSP00000346255	0.337
VAX2	9606.ENSP00000234392	0.337
SLC39A9	9606.ENSP00000336887	0.337
CLEC16A	9606.ENSP00000387122	0.336
UTF1	9606.ENSP00000305906	0.336
KLK8	9606.ENSP00000375682	0.336
DROSHA	9606.ENSP00000425979	0.336
DNAJB9	9606.ENSP00000249356	0.336
FAM111B	9606.ENSP00000341565	0.336
WDR83	9606.ENSP00000402653	0.336
MAP11	9606.ENSP00000324741	0.335
CBFA2T2	9606.ENSP00000262653	0.335
PEG3	9606.ENSP00000326581	0.335
LIX1L	9606.ENSP00000474487	0.335
NSMAF	9606.ENSP00000411012	0.334
SPATA31D1	9606.ENSP00000341988	0.334
PAPOLG	9606.ENSP00000238714	0.334
STRA6	9606.ENSP00000456609	0.334
C11orf87	9606.ENSP00000331581	0.334
FNDC1	9606.ENSP00000297267	0.334
MPP3	9606.ENSP00000381430	0.333
USP6NL	9606.ENSP00000277575	0.333
CARD11	9606.ENSP00000380150	0.333
CCDC125	9606.ENSP00000379754	0.333
KRTAP4-9	9606.ENSP00000375234	0.333
FAM110A	9606.ENSP00000354163	0.333
FLCN	9606.ENSP00000285071	0.333
RPUSD4	9606.ENSP00000298317	0.333
CYP11B2	9606.ENSP00000325822	0.333
RTL8B	9606.ENSP00000375268	0.332
SLC25A42	9606.ENSP00000326693	0.332
TLCD1	9606.ENSP00000292090	0.332
HPCAL4	9606.ENSP00000481834	0.332
PFKFB4	9606.ENSP00000232375	0.332
ATR	9606.ENSP00000343741	0.332
PDE10A	9606.ENSP00000355847	0.331
ANKIB1	9606.ENSP00000265742	0.331
TONSL	9606.ENSP00000386239	0.331
CHST14	9606.ENSP00000307297	0.331
DNAJC6	9606.ENSP00000360108	0.331
PCDH12	9606.ENSP00000231484	0.331
TMEM25	9606.ENSP00000431548	0.33
NFATC1	9606.ENSP00000389377	0.33
CPEB3	9606.ENSP00000265997	0.33
CEACAM7	9606.ENSP00000006724	0.33
YEATS2	9606.ENSP00000306983	0.33
M0QYU9_HUMAN	9606.ENSP00000470086	0.33
SRGAP3	9606.ENSP00000373347	0.33
RRN3	9606.ENSP00000198767	0.33
ASB6	9606.ENSP00000277458	0.33
ADGRF5	9606.ENSP00000283296	0.329
PJA2	9606.ENSP00000354775	0.329
ATRIP	9606.ENSP00000323099	0.329
ROGDI	9606.ENSP00000322832	0.329
DDX11	9606.ENSP00000440402	0.328
OLR1	9606.ENSP00000309124	0.328
WDR59	9606.ENSP00000262144	0.328
MAPK6	9606.ENSP00000261845	0.328
ZMAT3	9606.ENSP00000311221	0.328
SMOC1	9606.ENSP00000355110	0.328
ACOT12	9606.ENSP00000303246	0.328
WWC3	9606.ENSP00000370242	0.327
GGT7	9606.ENSP00000338964	0.327
HMGCR	9606.ENSP00000287936	0.327
PTPRN2	9606.ENSP00000374069	0.327
OPTC	9606.ENSP00000356191	0.327
IL13RA1	9606.ENSP00000360730	0.327
XIRP2	9606.ENSP00000386840	0.327
INO80C	9606.ENSP00000391457	0.326
JMJD7	9606.ENSP00000380467	0.326
DPP6	9606.ENSP00000367001	0.326
CDNF	9606.ENSP00000419395	0.326
RHBDF2	9606.ENSP00000322775	0.325
JADE2	9606.ENSP00000282605	0.325
DHX32	9606.ENSP00000284690	0.325
SLC16A7	9606.ENSP00000448071	0.325
ZNFX1	9606.ENSP00000360817	0.325
VANGL2	9606.ENSP00000357040	0.325
GLYCTK	9606.ENSP00000389175	0.325
SOX6	9606.ENSP00000379644	0.325
KRTAP4-7	9606.ENSP00000375236	0.324
CDC25B	9606.ENSP00000245960	0.324
NEMP1	9606.ENSP00000300128	0.324
SSH1	9606.ENSP00000315713	0.324
DUSP11	9606.ENSP00000272444	0.324
APOBEC3D	9606.ENSP00000216099	0.323
ENSP00000370980	9606.ENSP00000370980	0.323
COL7A1	9606.ENSP00000332371	0.323
TRNAU1AP	9606.ENSP00000362936	0.323
GLRX2	9606.ENSP00000356410	0.323
GYS2	9606.ENSP00000261195	0.322
HRK	9606.ENSP00000257572	0.322
CDS1	9606.ENSP00000295887	0.322
RNF13	9606.ENSP00000341361	0.322
CSGALNACT2	9606.ENSP00000363590	0.322
OSTM1	9606.ENSP00000193322	0.322
CHKA	9606.ENSP00000265689	0.321
AMT	9606.ENSP00000273588	0.321
KCTD7	9606.ENSP00000492240	0.321
NEIL2	9606.ENSP00000284503	0.321
TMEM50B	9606.ENSP00000439768	0.321
ZNF335	9606.ENSP00000325326	0.321
EPHB3	9606.ENSP00000332118	0.321
CCND1	9606.ENSP00000227507	0.32
PARD3B	9606.ENSP00000385848	0.32
LIPT2	9606.ENSP00000309463	0.32
BEND3	9606.ENSP00000411268	0.32
STARD3	9606.ENSP00000337446	0.32
ZMIZ1	9606.ENSP00000334474	0.32
RANBP17	9606.ENSP00000427975	0.319
AKNA	9606.ENSP00000303769	0.318
IL1RL1	9606.ENSP00000233954	0.318
HECTD4	9606.ENSP00000366783	0.318
DVL1	9606.ENSP00000368166	0.318
E2F4	9606.ENSP00000368686	0.318
MLXIPL	9606.ENSP00000320886	0.318
SLC39A8	9606.ENSP00000378310	0.318
CNNM4	9606.ENSP00000366275	0.318
USP20	9606.ENSP00000313811	0.317
TOP3A	9606.ENSP00000321636	0.317
ZNF711	9606.ENSP00000353922	0.317
PLEKHB2	9606.ENSP00000385892	0.317
PPFIA4	9606.ENSP00000402576	0.317
TRAF3IP1	9606.ENSP00000362424	0.317
FAM3B	9606.ENSP00000350673	0.317
ADCY6	9606.ENSP00000311405	0.317
C2CD2	9606.ENSP00000369853	0.317
