,dim1
SOWAHB,-0.011913856224182728
CYP11A1,-0.0008282764438730262
PRELID3B,0.004928958293537347
ECT2L,-0.004190884750080863
PEG10,-0.001609625307786749
TMEM119,-0.011022895522228342
ZNF763,-0.00830549241330396
PDLIM1,0.0069158170083405066
ANKRD40,-0.00525594320398741
ASAH2,-0.003949961381306102
KLRF2,-0.00914257715940048
B3GNT3,-0.005708898347428323
LONP2,0.011728518767914656
PCDHGB3,-0.000933890516051026
CCR8,-0.0035366681537907937
ZNF479,-0.0068537686082649945
SMYD2,0.003966844289584699
SP5,-0.006477027936046295
AKAP12,0.0013202259775854513
H6PD,-0.003320940124978793
LRRN4,-0.01006824144835016
ACOX1,0.003608697894682421
CA5A,-0.005463925224044929
STPG2,0.000497752905159632
UNCX,-0.006913585140692846
TRIP13,-0.0001837307784227951
WRN,0.006509825312532937
FBXO9,0.004981698602281911
B4GALT2,-0.0033910752491283056
FASTKD5,-0.007351293610778346
RBM20,-0.0036238688081013525
BACE1,0.0013210538304472134
DDX52,0.0016601327152375495
HBQ1,0.0006686917438522354
POLR3H,0.0005374574360012176
SLC10A5,-0.0073483407948777375
ANGPTL3,-0.006820618552667016
B3GAT3,-0.002084652100694758
SPATA46,-0.013709056064759013
ZNF358,-0.008526293191717287
OR2A5,-0.005592169024663932
IRF1,-0.0005997460762120428
MYADML2,-0.006297852657707519
SLC1A4,0.002439048741933498
KRTAP9-1,-0.0014118510598886793
FOXC1,-0.0034148694874822096
MTNR1A,-0.0024933233082989857
WIZ,0.002613344907949526
PHTF2,0.0041470441529059794
TMEM80,-0.008652041053148455
FAM189B,-0.0070376843288432024
PRPH2,-0.0017372654188582092
REC114,-0.008744790256435495
AQP3,0.004499369173739575
STOML3,0.00201930731708239
ALG2,-0.0012068973549421683
KIDINS220,0.01987229853748111
STAT5A,0.0038521141270967314
NR2E3,-0.0015770537930726934
PDCD11,0.017258312182775768
FAM110B,0.0017357560832894716
OR7A5,-0.002819265200473311
PLAA,0.0023475711329812676
SLC25A47,-0.003674154473983365
CHRNA3,0.0017381795316716885
TRPV2,-0.002751504660649515
KLHL30,-0.007023990139178792
PIGZ,-0.0012925584490458275
ISCU,0.006702717241472668
PLXNA2,0.031166184349790776
DAPL1,-0.0035538811184847776
ABHD4,7.083226939490856e-05
FOXS1,-0.00828711588912484
ERICH4,-0.008247956976714751
LRIF1,-0.006307775707159757
SMNDC1,0.0003460769470094098
IPO11,0.008683655375890961
AMDHD1,-0.0005334305748130509
ZNF579,-0.010923085926881258
BRICD5,-0.009091453833594908
KRTAP10-3,0.002048145598243583
C3orf22,-0.012881966868457634
PCSK7,0.0036206452831529646
ATF3,0.003281479361377591
ARMC7,-0.0038258247062123024
RAB13,0.006784003290956009
TEAD1,0.012542874702405032
TSPAN33,0.0006164330238787006
CCAR2,-0.005252753621973096
NFKBID,-0.0015577438552191517
CDC42BPG,-0.000107510943545535
GTPBP4,0.005750160492279944
KRTAP10-11,0.0025275584449933174
MCRIP1,0.0020411199194798092
OR5L1,0.0019698609874999524
NAA15,0.012198065893676314
PRRC2B,0.01644797693601956
SLC10A7,0.006660817627608676
ABCA2,0.030709294934123933
TEX45,-0.009842313207587954
SPRR4,-0.004425522091613689
PPM1L,0.007763230651880782
PCSK2,0.011157791567601306
ARL4C,0.006377188727105804
CENPO,-0.008821584974069036
FOXP1,0.010728940625381945
SPAG16,0.0075060868766276346
XCR1,-0.004269304979623135
NFATC1,-0.003650039008833735
RBM47,0.004722146648887706
ZNF239,-0.008014561989490711
TEP1,0.016177269416432202
PLSCR5,-0.004679973487500466
CHRNA2,0.0012169061060215947
DOP1B,0.02935294470768424
RFPL2,-0.008287383981959771
PPP2R5C,0.013719330041442096
TTF1,-0.006524317895944004
TXNDC15,-0.005895277374775823
IGLV5-45,-0.0013359362929743883
ESF1,0.0023578555029926517
IGHV4-34,-0.0017541974382482325
NPIPB6,-0.011903999276124552
RBM33,0.0036820758183716607
HOXB8,-0.0020257214331001992
TCL1B,-0.005798433737729005
ERCC2,0.002165791936965658
VIP,-0.003369215797670313
PCSK6,0.004207986929196802
MS4A12,-0.004810774920111807
DUSP7,-0.003044623912699294
GGA3,-0.001394273022048867
KRTAP19-7,-0.0017020801438935647
ZNF559,-0.003287761005081946
DOT1L,0.00023394839664882491
PKIG,0.0036273780111054275
SYPL1,0.00296766587845441
HIGD1A,0.003015399700172407
TES,0.0049325481483380755
COQ5,-0.0014846778576485791
CHST11,0.006971219122366826
KANSL1,0.00472252969357316
SPTAN1,0.03893241847617098
RLN3,-0.007374989566374174
ANKRD18B,-0.004804110799711488
RRP1,-0.004889365963225693
SLC5A7,0.002352817262092842
FAM78A,-0.009990362558203457
IL1B,-0.0028846596959898898
ZDHHC16,-0.0018831352043201782
C17orf78,-0.012343817438043803
NECTIN4,-0.003451651949572792
TRIM43B,-0.006548440380810791
OR2J1,0.000681868539059965
AMZ1,-0.0051040510171751425
UCHL1,0.009988529132982694
NBPF14,0.013736779112370803
LYSMD4,-0.007337117822932129
THBS3,-0.0006601590452838931
CFHR5,-0.005475669959879889
TMUB1,-0.005371305928556685
PMEPA1,-0.0013778369882501036
GKN1,-0.0021588253533367835
LYPD2,-0.003157550563938217
PLA2G12A,0.001665579487591767
MRPS26,-0.0018617437746250125
ASGR2,-0.00482216104477931
LACTB2,0.001232808573002083
OMD,-0.003645332555585402
TRAV23DV6,-0.0012938857786697685
MLEC,0.0030654208561686773
EIF2AK1,-0.0009635349170994244
BTD,0.0007216266717517966
LHB,-0.008393536042474918
DDIT4L,-0.006468464266922133
C8orf76,-0.005579280382176785
EIF4EBP2,0.0001952966651552453
GPR182,-0.006165277490343818
GFM1,0.0064561275836733135
USP17L27,-0.0023862835009724258
ASCL1,-0.003353265442692504
CDCA7,-0.002670002306917203
RNASE10,-0.009227379909376417
POMGNT2,-0.0023063580920580453
PAQR4,-0.0035513472892849287
RASL10A,-0.00036688547112103043
SCUBE2,0.0004707588516320831
CYB5B,0.003663471880848092
C8B,-0.003419187769541112
C1QTNF12,-0.007790972353698979
DUSP14,-7.335387645180215e-05
IFITM3,0.002281600829806746
GAS6,0.0005272129140804368
RAB20,0.0016261804410158823
SYNGR2,0.00375997425622933
OR10A3,-0.005125075408423621
TECR,0.007396168407397559
ZNF683,-0.009875446411665642
CCDC140,-0.009405333637798973
CABCOCO1,0.0005109400341681119
SLFNL1,-0.010895216570229968
MADD,0.022109544427829336
GAL,-0.003794960562692679
TAT,8.622088074165234e-05
RHOBTB2,0.0019660482801006638
GRIK3,0.008491862982359655
CD4,-0.006517112370305729
PDE6A,0.0020940910735134607
DPY30,0.004162465976459429
ERI1,-0.001267192052235241
PCBP4,0.004030979670390801
MINAR1,-0.007674195114884757
SMIM36,-0.005775394645217542
DUS4L,-0.0010103192047242681
CXCL3,-0.0025493454845911165
HDGF,0.002384778018089586
DPH1,-0.0009813156149550794
INTS9,0.003765031312383185
NCOA4,-0.0038175573202915594
CHAF1B,-0.002589016452719134
ZNRF2,-0.00021065073449837604
CCND1,0.003294689377609509
IQCC,-0.014126406362603774
MAL2,0.0031156872818260684
PRDM13,-0.008058555522142215
CXCL9,-0.005429748793344169
PRPF40A,0.008780351522760401
TDRD15,0.014119195475928945
ATP6V1A,0.013062373070005823
FAM20B,0.001518478664311198
SPATA18,-0.00742559193649709
YIPF7,-0.0014170263536660316
SP140L,-0.006421783427217509
NME7,0.010399199304569387
FKBPL,-0.010556149548134644
MTF1,-0.00510448539441348
SMOC1,5.003802002574185e-05
VARS2,-0.004424970668023021
TMEM231,-0.0038003441613084984
GADD45GIP1,-0.002259162212150201
SPSB2,-0.004999103395843646
CFAP221,-3.405410675363763e-05
CPED1,-0.003189492016508547
OLFM2,0.0029965393066265487
CAP2,0.009199085184278574
DONSON,-0.002340189558334972
PELI2,0.005529021061292623
FGD2,-0.0007044050413079701
MINDY2,0.0010440918600541228
FHL3,0.0005398707247387363
PRSS23,0.000488830468339049
ZNF814,-0.00023359899387357598
PXDN,0.006947231702041194
MYL1,0.001763114735605446
LRFN3,-0.005332941751977227
TMPRSS11F,-0.006522742825898417
MOB1B,0.009909027356847207
TNP2,-0.006165106082515237
NUDT15,-0.0018499300287910675
GPR35,-0.006013319963011286
SLC17A6,0.005858541258115593
LSMEM2,-0.010077523013447958
PPFIBP2,0.002562659909112069
GBP5,-0.0019254722715014768
MKRN3,-0.005992104896641269
HR,-0.010816575137639407
NUDT12,-0.005119483080622618
RASSF4,0.0005193426381005839
ELAVL1,0.007763360237542132
CDKL2,0.0025443875756284645
SERTM1,-0.005760873114454838
PCGF5,0.011402190615013604
SLC24A2,0.009718139531680025
IMPDH1,0.004408879743995585
C14orf119,-0.002032675514978274
DCTN3,0.004020879754959444
CYP24A1,0.0004436197587779853
RFPL4B,-0.007422812401722855
PKDREJ,0.00931295435384807
SNRPA1,0.008626422770965243
CCDC122,-0.0037591847804631685
OTUD6B,-0.00011249841575037909
GARNL3,0.007107930228308544
PAXBP1,0.0037284795984006175
OGFOD2,-0.0058674193921721025
TBC1D14,0.003236146816597089
ZFP90,0.0002431754182979357
MAD2L1,0.005325315711701171
MTHFSD,-0.004210108313173676
ZCCHC17,0.005538723429685932
DCAF15,-0.006241443413105768
NSUN5,-0.0022991679572046376
SCAF1,-0.006944271135426616
RASL11B,-0.003597477216308978
HOGA1,-0.0030785352725435353
C1orf232,-0.008691165258689793
ILDR1,-0.009818864871534634
KCNJ14,-0.004799964722204485
ELP2,0.005718231316089233
MYBBP1A,-0.006368164029136051
GJA5,-0.0014887400158934885
SLC25A16,0.005544898975496996
UROC1,-0.0014465263089313563
DICER1,0.02512842756145874
SLC17A7,0.0074584624617624155
LATS2,-0.00040091176669183713
ZNF446,-0.011371242699080514
CDCP1,-0.0049601833156857665
BANK1,-0.004269592747831265
DPY19L1,0.0064291405300057605
DNAJB5,-0.0012524876688586376
SLC12A3,0.0030059209893812887
CBX8,-0.0071811541427003215
LYPLAL1,0.006903504915024926
TMEM184C,0.002864932447680229
TMEM26,-0.004312246015988715
ZNF80,-0.008314337801953566
HILPDA,-0.0061383248703615195
KSR1,0.002920997817550988
COL22A1,-0.002524247460496561
HIBCH,0.009210700232910618
CCND3,0.004747346989693501
GNG12,0.0056278816447026475
FAM117A,-0.006347258808596239
KDM7A,0.001503111818924004
CCDC92,0.003382340312387865
C2CD4C,-0.007472462997166786
CLSTN3,0.005999320257563073
GSS,0.0014641267954044717
NAGA,-0.00022333646679287741
NBPF3,-0.009711019967520726
KY,-0.007388583031540114
PDE1B,0.0038060987842289218
PEX5L,0.005035750306965601
LBH,-0.0007545583975304238
CHRNE,-0.0022015557282824695
ZNF865,-0.009240344053290212
BAMBI,-0.003364095263616793
CEP76,-0.0026112722543932387
OR5F1,0.0027004972647204292
MRTFB,0.005234209476711042
TMEM233,-0.00011389112836114341
LRRTM2,-0.0029231253410412286
FKBP14,0.0010216803073565387
NMS,-0.006993000771528663
TNNC1,0.0052090433625876995
SPOCD1,-0.010662953234779707
C22orf15,-0.004666862196955346
MTPN,0.005496044851917283
SOWAHA,-0.010074661615060737
CMTM5,-0.005995933131562779
TIE1,-0.0026597878915419503
UBE2QL1,0.0070488593153147545
NDEL1,0.005638724950998352
MIA,-0.004051199227149321
TAF1C,-0.009137207811143196
THAP10,-0.01218613020265797
PFKM,0.005652798753965874
HPCAL1,0.009966892380632711
SUPT6H,0.02010860323596475
TPP1,8.461274304212274e-05
PLGLB1,-0.0066731777401015414
LCE1B,-0.006750398007631313
ERF,-0.0057916044075873516
RAD51,0.0034756750038821213
ZNF45,-0.0059607794057325745
SPATA12,-0.01163667137870221
CD248,-0.008153602757010516
HPS1,-0.0002965726981738963
TEX43,-0.010062152184062473
TGFBR2,0.004114598490186447
SOS2,0.009698239604748736
CEP162,-0.0020130491383539163
MERTK,-0.0015813869044058926
PDCD10,0.008431877187439554
CLHC1,-0.002910544809025157
TPO,-0.0011434918359846888
ZNF716,-0.007362860649521953
CRB3,-0.007809096243337455
OR6B1,-0.004123046265907488
PROS1,0.000820076933230481
KDM4E,-0.001376552912610415
NCBP2AS2,-0.004705139233799433
NPEPL1,0.0019908139176244076
SORCS2,0.0027462825061304566
ZNF420,0.003195315241920297
APOL5,-0.011760271620628501
ING5,0.006514966017207889
XDH,0.005639081700352496
WRAP73,-0.0013500350342357508
TOP1,0.011712038659644387
PRR5L,-0.0011295040323535815
ZFAND2A,0.0039061388955696965
EIF5A2,0.0026301743846504477
SLAMF8,-0.00992474606406271
HOXA5,0.00011439682289422655
SRA1,-0.00062117275410257
FAM167A,-0.009059449620527718
MRPL23,0.0027056050114235707
TEX37,-0.010385239642750226
USP1,-0.004968609463507557
SPTB,0.02649857548539251
CACYBP,0.006112476465729042
FAM153A,-0.0036174429271338703
TMEM91,-0.00561901890307611
SHC1,-0.0022163980256672835
USP18,-0.006746883098273899
RXYLT1,-0.004600239763465255
SEMA4A,-0.0026191688110465505
ANKRD10,0.0029915325591626965
TMEM14B,0.006706954990172269
ZBTB5,-0.005504296289368187
ASIP,-0.0096489404556304
TMEM40,-0.006107735851135503
CD320,-0.007540475939969489
SMIM22,-0.0032739927410430883
GPR88,-0.006686329614407687
UGP2,0.011436106990488594
KRTAP3-2,-0.002213969554739656
JHY,-0.007189326363749545
BAP1,-0.002197733499323116
PM20D2,0.0004975529636068321
PACRG,0.008573128876974489
RGMA,-0.003104615802259061
TK1,0.0017112069151597371
TAAR2,-0.004921389960038442
QSOX1,-0.003145066482114721
EDC3,-0.001723438250087991
PKIA,0.003458670817213168
FERMT1,0.0021103108207792885
ZNF274,-0.007422216091906545
JADE2,-0.0019084372202917744
PCCB,0.005888747103497959
HOXB7,-0.0006665584701033918
AKAP11,0.014949523110894833
KLRC1,-0.003803087084794897
PEG3,-0.0022332512437599032
SRSF6,0.0025563692331958686
NICN1,-0.009324057113785507
SEC14L3,-0.0011642707108717157
LYNX1,-0.0034324650559334584
ZNF280B,-0.0072217655748333005
MVB12B,0.003735092199916515
ARNTL2,0.0032787913963334817
PSPC1,0.010861168961208098
TMEM203,-0.003561758785001598
SQOR,0.002232235640174841
RTN3,0.0041324687820558795
SOX1,-0.0042275593708142835
COL9A1,-0.0024069871315116195
AGPAT2,0.0012243918069460545
ADAT2,-0.0007872291367914267
OR5AN1,-0.004101652263385572
GAS7,0.008600174909362747
OR2W1,0.0029019924996008376
FOLR3,-0.0019465175364606164
ATL3,0.0038050284113658813
FAR1,0.012071568197973878
SLC45A1,-0.004788199115899996
SSR1,0.007139056993426693
CRK,0.004199445459379486
OR52H1,-0.00532343239835038
SLC16A5,-0.004368464314879366
VAMP4,0.0020434477757287567
WNK2,0.022769243028172643
EVC,-0.007855755460272368
TMEM176A,-0.004355875373492027
NPAS3,0.006187250067199863
DEGS2,0.0014317093416430112
ZNF165,-0.007613337745616815
DEFB135,-0.008730625890676335
CPNE1,0.006610495358017418
SSBP1,0.007653267661561731
CCDC190,-0.010603920246532795
RNF2,0.005858767398682759
HEG1,-0.007258575278512779
PUF60,0.006694689352553824
PPL,0.012183154155683466
HSF2,0.00045869279279593943
ACTN1,0.013019872616603381
SPTLC3,0.0017358047262459586
KIR3DL2,-0.0027848041103371267
NDUFAF6,0.0033224918196343347
AP2M1,0.012489650252226007
C1orf174,-0.010295844748546263
RPL7,0.008071513719472616
TNFAIP8,0.004655069223691658
QSOX2,-0.005664644134669568
RNASEK,-0.00059482709812107
ZNF394,-0.005565054420025327
CDHR4,-0.008086118449554315
FMO5,0.0024750766937653864
ZFP14,0.0005724308002953582
MINK1,0.007683984404545707
FLT3,-0.0032828005245595176
IGHV1-69,-0.0009238969998189745
TOP2A,0.011498083528331838
THY1,0.001415458316303914
IGLV2-18,-0.0002952960591739782
TRAF3IP3,-0.005327895669749908
ZFYVE19,-0.0075681247112322795
DOK2,-0.0032325473235002406
PTTG1IP,0.0003371333296463029
LMO1,0.0033002125907623608
XPO1,0.014718873036073688
ZNF669,-0.008796014763345551
ASAP1,0.009461123098685293
ACD,-0.010448904771670717
BICC1,0.004391080308091115
TAAR8,-0.000555441880448426
KIF22,-0.003407857242346804
RTN4RL2,-0.0014103654647149133
SNRPA,0.003884436351966927
NFYA,-0.001868179296386575
PRAMEF4,-0.00476182995520371
CFAP44,0.01594585128454115
POLR3GL,-0.0012084494718662207
TTLL2,-0.010015720985278984
IGLV10-54,-0.0025581090109327307
GPN3,0.004111252320759346
OSGEP,0.0067376660996405465
PRPF39,0.005235101507269291
SOCS4,-0.00587907697933342
ZNF567,-0.003395526724336915
COPA,0.014393440157347013
CCDC85A,0.0039066598292299415
C2orf42,-0.00252879786151925
LSM2,0.006674995862946512
MSRB2,-0.0008460867941239373
TDRD3,0.005202563786838616
MIEN1,0.000883937708641027
MYOD1,-0.006639330729605473
SPINK4,-0.0052896447257432646
KCNV1,-0.0014726452709910574
TTPA,-0.002315953254228254
CNDP1,0.0016537817311555486
ICAM2,-0.006076071258907751
RRH,-0.002483142647290894
UPK3BL2,-0.010202677697177866
ZNF256,-0.006004737610334567
PPARG,0.008345316441033613
APOH,-0.00387283931110104
IGHG3,-0.0037000797760355767
NDUFS8,0.005899075755128289
OPN5,-0.003125211730583657
TMEM89,-0.011753516334399208
SAA2,0.0006733486849021799
MEGF11,0.0023342075224157526
CCDC91,0.006484310406995934
LRRC18,-0.004707702875339356
CYP21A2,-0.004879113993556835
PCDHGA11,-0.00206466590406848
POTEF,-0.007577026955702706
PTH2R,0.002866547979617807
LEKR1,-0.0037393108194382373
DHRS11,0.0014333972605688715
PLEKHA6,0.007035900697645256
ANKDD1B,-0.003678360827638956
TAPT1,0.0034394717772777295
SPTBN4,0.0329581681192731
MRPL17,-0.0009167350858108039
BPI,-0.0028886350768691084
FFAR1,-0.008800934048351642
CYP26C1,-0.006787527377106403
CLPP,0.0007111853212572794
OCM,-0.0004666141235516932
NKX2-8,-0.006939290064636166
OR7C1,-0.003867481574156194
MAP2K1,0.0110684705330783
IKZF5,-0.004020633639924001
ARGLU1,0.009699311109161045
DENND2D,0.0004148082964119812
DIAPH1,0.007086389097372229
PRAM1,-0.008487622878476734
UCHL5,0.007941451461174623
COL11A2,-0.002182479754008203
HS3ST4,0.0014000626497170708
SLC39A7,-0.0037799760459768933
RGP1,-0.003607261592189126
HSPA6,0.0035770243912961208
CCDC9,-0.0063678260739588955
GGACT,-0.0053956920147966506
MYO1E,0.006773822673010538
GP1BB,-0.004417117936999756
RRP15,-0.001233195021485032
OR1E2,-0.0034798114554617475
GRK7,0.00059532498082063
SLC6A1,0.006365273415640486
GRM2,0.0001518734974368296
CDK1,0.0050790067399789415
INSL3,-0.00854470086872612
SLC25A17,0.003922569959696128
PSMD1,0.01545185387544923
SPAG8,-0.010813558334477396
KIR2DL1,-0.0005169122008439872
LRRC75B,-0.007205409246794199
ACP7,-0.004883015603421198
GYS2,0.00117243321959881
GALNT9,0.005734541618680047
TPI1,0.009971134278573
ASCL2,-0.006575634719739915
TBC1D3E,-0.008521619889986464
TBCEL,0.002377647038137151
RSPRY1,-0.00047134071504847724
ECRG4,-0.003913321221231241
APOBEC3F,-0.006875540744518133
SCYGR5,0.002663461447243057
ZNF28,-0.006038389555746878
HOXC6,-0.002120165207427659
HDDC3,0.0002997550974371173
HNRNPUL2,-0.003170909123340372
KIF3A,0.01315941034748814
THOC6,-0.002622510609935061
USP48,0.008952375042500784
KBTBD6,-0.005530611930631694
C8orf82,-0.006939372090169653
MRC1,0.002225762493762062
RGS16,0.001422013117633534
PIP4P2,0.005806610465768553
KRT1,-0.0004267255616503377
MOB3B,0.011391484898074221
TNNI2,0.0036482133373853514
ROBO3,-0.0028766247318006573
CHST6,-0.0057801197119123696
IER5L,-0.005014259495086008
EDN2,-0.007386952289010294
FANCE,-0.010458071733529958
OPA1,0.011525806399228239
SHPRH,0.020301698949172296
UBE3D,0.003931902998305006
PYM1,-0.0026650822521941454
PRRT1B,-0.012294431304320064
HAND1,-0.0048065376784134604
UBE2B,0.014110360268478214
WFIKKN2,-0.0074462778416795284
MEGF8,0.021736827628769956
MYOZ2,-0.0012298282787060403
GSTA4,0.0062748013061017585
RINT1,-0.0011900803722982877
OR13C4,-0.0048182750472381035
FAM91A1,0.00024495685750267857
CAGE1,-0.012345223313610496
WSCD1,-0.005180988864635691
WNT5B,0.0020604511701005535
ARPC1A,0.009350757203954606
ATP7B,0.004567526803676474
RP1L1,-0.009734417956000151
CHMP4B,0.007009077018491481
CPLX2,0.004241952874100891
FCHSD2,0.009220450242485074
SCRN1,0.004569708095935906
GMEB1,-0.0016892568939355344
C4orf48,-0.001765188522193142
OBP2A,-0.004638428708925212
LYPD3,-0.0076396944063944205
ZC3H7B,-0.0017501606567647092
ZNF14,-0.00428112122090734
GDF15,-0.005158514336863941
LRRC58,0.00025149222243574736
PAM,0.006359488460876205
S100A8,0.003506245842614522
JMJD8,-0.005062908666183318
HOMER1,0.009448344768388186
NFKBIE,-0.008371636405455619
NGLY1,0.003107190039957722
KRTAP16-1,-0.0010555775332099905
SVOP,0.0057457461747088025
ZNF92,-0.0038774707205995324
C1orf127,-0.013518963233498564
CMIP,0.009486970190452857
LIPJ,-0.00395159379254979
COBL,0.000535078906657934
RAP1A,0.012872847428788978
SPIN1,0.008958927716067256
SLC4A4,0.010237035981818425
OLR1,-0.005876076300920029
GALNTL5,-0.006633552107744013
UGT2A3,0.00034804586361918366
CHAC2,-0.0005634156239478688
SPHKAP,0.006743399329753528
CSDC2,-0.0023476215457372052
BCL2L11,-0.0063285640053415025
ARFGAP1,-0.00037502736798632875
TSEN54,-0.005851373700219442
IL1A,-0.008321906437542494
NR4A2,0.002951759096802918
TAS2R5,-0.009014580814045358
AP3S2,0.008493590043700169
GAS2,0.00829781075202853
PRAMEF9,-0.0019997745958694043
ASPH,0.005905761141117683
SPO11,0.0003707406268890501
CCDC105,-0.008748934276317236
IL17REL,-0.010388946025333964
USP5,0.0010074913751911476
COPG2,0.01100603334478401
SLC44A1,0.010349490587559055
CFD,-0.0008882154524289193
AGAP1,0.013760567239298428
ENOPH1,0.0038576971676102475
SURF1,-0.0005215667808009672
FBLIM1,-0.003574075640431948
TMEM215,-0.007531094800454639
TACR1,0.0033558311638989383
MS4A7,-0.0031376377959314986
LRRC20,0.0010872675287190744
NMUR1,-0.005796351162271757
MARCKS,0.00015546971216131198
PKNOX1,0.0054069421987329655
SIAH1,0.004346553147798585
WDR70,0.011158500518945078
ZNF341,-0.006261581535393984
CTBP1,0.007037204587292397
RRBP1,-0.0007788653769939287
CCER1,-0.011982402523970493
PLCG1,0.003898381391333488
NOBOX,-0.011417800010495196
CMTR2,-0.0048302431381432535
RNF208,-0.009453210413922896
NKAIN2,0.010168269704813285
TRPC1,0.010530721487290713
CDKN1C,-0.004630511554324612
EMILIN1,-0.005164980163285443
PLEKHF2,0.0008949604282973048
DENND5B,0.0125009238367823
WDR47,0.006689637222358546
MRPS11,0.0007809300819909817
IGLV3-27,-0.0008170435849186778
EIF2B1,0.005619278649162346
LOXL1,-0.005435712806530192
UFSP1,-0.005512838032030477
DCLRE1B,-0.00845572089281475
FOXN4,-0.008142970804688652
SHISA5,-0.002437790554347495
KRT74,-0.002280564445059509
ACADL,-3.695944319754988e-05
ADRA2A,-0.0027697453943136756
EGR2,-0.0017068743355042714
NOL11,-0.0047688485525688865
OR10G6,-0.003784522740581202
GADD45G,-2.386713941431636e-06
FGD6,-0.000920093295677083
WDR38,-0.0021189284428372954
ACSM4,-0.0036743432427107626
OR5B12,-0.0017357369563182484
TMED6,-0.002372154240429721
NKIRAS2,4.01601225253205e-05
PDPK1,0.0027707130126686185
KLHL21,-0.0022950721725498685
SBK3,-0.006468692155310339
NPY2R,-0.0020038692088943486
ASAP2,0.007722054700435347
ATG9A,-0.0038625343455086273
RPL31,0.009824486367267455
VRK2,-0.0021703650637300838
ZNF726,-0.006288066145262481
DRD3,-0.00171282792987813
TFAP2E,-0.002816088871686759
ANXA4,0.008533509352144697
MOB4,0.00749206603747702
TSSK2,-0.0046116077914146875
HAUS2,-0.002181914452634042
LRRC38,-0.005100996551077421
REST,-0.005310797926600819
QSER1,0.0011609920946662987
C11orf52,-0.011457682873098382
HOXB2,-0.0038000505588968478
S100A13,0.004551577500911526
MSH2,0.009721151482848555
EXOC8,-0.003244052154172492
WIF1,-0.0014224636522848155
ADO,-0.006995554819081377
RGPD4,0.007141870900961661
ATP10B,0.005066764861044293
VPS33A,0.0006484126930359164
ZNF280A,-0.009767059248038315
SYCN,-0.004683261335992082
CNTROB,-0.009381742324977193
DAB1,0.005943736566705177
IFNL4,-0.010232124566603648
UBQLN3,-0.008115733576359781
FAM189A2,-0.0022688088741707082
RNF34,0.003950062423392031
KRT83,-0.0014535967748909504
ACAP3,0.0053409725754692645
C9orf64,-0.0027078576854021514
ARHGAP10,0.007684924742472531
COQ8B,-0.0017015867557210386
DBI,0.005960907127629959
C9orf85,0.0019521893578977707
CAMSAP3,-0.004262359109006174
MRPL51,0.00011076181896487582
GLB1L2,-0.002086380005768607
UBQLN4,-0.003939301421430797
MTMR12,0.0022152004074727266
FGFR1,0.007022781322596654
RUFY3,0.0135753950677346
TUBA3E,-0.0008591795967915716
ACOT7,0.004133848123795387
CFAP46,0.02479242405292818
PIK3R4,0.006297293675441025
KIF16B,0.009377285475428572
MMRN2,-0.006768613679294149
CILP2,-0.00797401810833199
OR5D14,0.0034665522397202796
OR8B12,-0.0025471648560306944
SLC25A13,0.009415004790071463
OSR1,-0.002721925382676009
ENPP4,-0.0011540838573251913
GPR150,-0.010713956841035639
PCDHB6,-0.0040763921131012565
SIRT2,0.0032267376156628453
ADAMTS19,0.0039984718450422575
XKR7,-0.0057923496494464806
FAM161A,-0.005809296156879577
OR4D5,0.00015873816887662268
CAB39L,0.008092443460421022
SPAG11B,-0.005709277251801385
PLK1,0.0024122383551339246
TSEN2,0.0001301685993524286
SYMPK,0.00526230961054839
CWF19L1,0.002107104318982747
CGN,-0.003654143308594459
SREBF1,-0.00129512302221675
CCDC150,-0.006946036989206932
SNRPD3,0.006750823992480337
TIMM23,0.0024823534132383178
ALX3,-0.00859311415780755
IGHD1-1,-0.00037465808392895156
OPCML,0.007821561196389578
ATP8B1,0.007659735050294364
KRTAP4-5,-5.715416002810211e-06
MYH2,0.029259915349432886
SLC4A3,0.0010024775473623441
LY6E,-0.0009166273671622551
DUSP15,-0.009687759090692426
SLC2A8,-0.001880737679408066
BBS2,0.006901858437634624
EMC10,-0.002014372209913929
KLHL18,0.005862749395850249
ZNF823,-0.0060543679131498185
TRBV9,-0.0027349049090215627
SLC49A3,-0.008028463701475317
ARL9,-0.001484400552120112
PTPN12,0.0044916729331717815
PSENEN,-0.0011006258511226008
TRAJ42,-0.003754960476829912
PIM1,0.005553580754137072
SULT1C2,0.0007883342075887074
COPG1,0.0061910203530535874
GLT8D2,0.0006665434834333684
CKAP5,0.030174694202041233
LEMD1,-0.006521011330179607
MTLN,-0.0022796680909628257
TEAD2,-0.0017152870180757581
EIF3C,0.006719275169516732
FBXL4,0.0017378153461422871
CREBZF,-0.0015653381341065309
METAP1D,0.002671453333265765
LTC4S,-0.0014903187652344138
MND1,0.004738972727792963
MYMK,-0.0005725056555457101
PCDH7,0.009822279908261991
GRID1,0.010769092982097037
SUPT5H,0.005877316943350593
IGKV1-39,0.000245021346214972
TASOR2,0.019615181126086633
TMBIM4,0.003290231838199697
C11orf21,-0.010666745259228982
XRCC4,-0.0017785395804409496
BANF2,-0.005295798974066835
KMT5C,-0.006733341691177276
BMPR1B,0.006836251344287985
SHKBP1,0.0006833280746912449
HMGXB4,-0.000189867903003249
PREX1,0.020374688689726674
RPL37A,0.011195493224639586
EZH1,0.006198641160035716
IRF8,0.0019328425706414511
TRIP12,0.03159860620434779
