gene_symbol,entrez_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
NUDT4,11163,-0.0015726301536562511,-0.012480388494166671,-0.0016455700696832527,0.006281103727416666,-0.00010641507131741685,0.005335196307666664,-0.006697674068166664,-0.001386583085990835,-0.0051129268893583294,0.0030403911865199995,0.001201933278695917,0.002953674671890837,0.0016755694643604165,-0.012670498581666663,-0.0014783077604170836,-0.00620930233308332,0.0059176842741666645,0.00805214488408333,-6.160476678758334e-05,0.007549522382166661,-0.011920266058749995,0.00403761177260833,0.008431010837999998,-0.002877859269621088,0.003385676202044167,0.0033755417981195853,0.004757382180333333,-0.00014110297595614169,-0.00540928527191667,-0.0038642276848325006,-0.011671665627416672,0.00035946102251266675,0.008493345110999997,0.009561421667749995,-0.0036135867739316672,-0.0029330957293963343,-0.000263321344114,-0.009742758337250001,0.008625470769583329,0.013399500875833336,-0.0026156368770675004,0.0028395712684533346,0.001900931938496034,0.0062186932820833315,-0.0023289223876000018,0.0007222843496221996,-0.005628012775083329,0.007266648790250005,0.004046502478125001,-0.00395996791205833,0.003588929162068328,0.014869578867500031,0.005143414512916664,-0.008806934362083336,-0.013356578820416652,0.0004541713174781666,0.007252361183416664,-0.010289752295666671,0.01865251527458336,-0.006842060844083333,-0.003974825630300003,-0.005604762259,0.013084415932166651,-0.010515302280583321,-0.0037500861613333283,0.0007422902546891844,0.006147681059333333,0.0086305479695,-0.0033169495544233324,-0.004285944011916654,0.0007246591074315831,0.009682062032749995,0.0012357529210108356,0.0017467926378800006,0.0003724016624747499,-0.004263590674316671,0.002646288371973334,-0.0041852543446666704,0.004448870992000003,0.0025412943407112478,-0.004141420235100007,-0.002347317564920496,-0.00881530745483334,0.01060381168041666,0.0037859517545633242,0.004516377864249992,-0.003480370165175002,0.0077792054749999985,-0.015610009419999998,-0.005286934597416664,0.004426057837941671,-0.0017158219738050006,0.003333802942414997,0.002275446091258332,0.0020266050154140033,-0.0026246647264999965,0.009398705148083334,0.00016622000691962507,0.006260158634416667,-0.003758870173108338,-0.0036388360211133345,0.012526242340416662,-0.007935858595583328,0.006818694431500004,0.0005163158963683337,0.009884898833000007,0.01427182430666666,0.016766304864166682,0.0028927520627791675,-0.0036569004502999976,0.003388010155739165,0.0005468175013829084,-0.010301065104833348,-0.003344593345148,-0.00650879054416666,-0.004950901067750006,0.0017720995284237504,-0.0017912732501273348,0.004390711255417496,-0.005663397800166662,-0.0022890348055085827,-0.007258267346250001,-0.005448160245083339,-0.002829301455178832,0.00011561553511729136,-0.0032964301814641683,0.009385202265166658,0.0041929212872075
NXPH1,30010,-0.002845986638618211,-0.009778909861403515,-0.0016533084298576445,0.006109392199749376,0.0030390837201748565,0.005402698749206349,-0.005647026578613195,-0.0001450715201166834,-0.005842442403842956,0.002376014230938182,-6.420132504510427e-05,0.001273192909906682,0.0014437249841229732,-0.012115065586048444,-0.0014172047224989461,-0.002193195548235592,0.006220851054385972,0.006940552663157892,-0.0008920749871870494,0.005831062789473682,-0.010270841581203002,0.004283751621553882,0.008885643961821213,-0.0016421558895329984,0.0047387686223057685,0.004294938039941526,0.0030243079003736827,8.126291059974937e-05,-0.005343653912865497,-0.0032994000983742693,-0.00883843190409355,-0.002861811541796993,0.00762503528538012,0.007173611682539688,-0.004143160219883044,-0.0026660996901010873,-0.0032429814152216394,-0.010890420545530495,0.007932347477610693,0.009894674928822044,-0.0039385608005764496,0.005252440671595653,0.002306830908157064,0.006946381277944867,-0.0024113666768462807,0.0004081221699902428,-0.004345058686382626,0.005906839484126979,0.003522804831710107,-0.00359257247230576,0.004159553626265667,0.01555079335672516,0.0012093209114857164,-0.006417524816290729,-0.012921764551796158,0.0004239266396913689,0.0062179595263993385,-0.007902346114870527,0.02050294566416041,-0.004465777075213036,-0.0018486974063411047,-0.003532133905405183,0.00872842842564745,-0.01170316165580617,-0.0017112572548893046,0.0029215173430442738,0.004725725205597327,0.007221857377443613,-0.0019332585705948216,-0.003525713306065156,-0.0005573184775040931,0.009282079367418528,-0.00014511286490754384,0.003101669387238098,0.0026894089759527963,-0.0017207676187404426,0.0024896074698972427,-0.004085596212302426,0.0045040570568086885,-0.00270447113904678,-0.004531782653049299,-0.0015304286884937324,-0.008729535908354222,0.010919493487552206,0.002748660766802838,0.0044910029301253075,-0.004107772004452801,0.00661763968345865,-0.016895374756056833,-0.004181741941654138,0.0029820020305931505,-0.0004215333143931916,0.00411381106998329,0.004414106252297411,0.0025606820391295736,-0.0013560522130182133,0.007446819268253978,-0.0011939953345436168,0.007137317010526326,-0.003754114454160403,-0.002408715893951041,0.012647010852548041,-0.005931736784461157,0.004852977062322471,-0.00024874488361057893,0.008625481841603987,0.015312156880534653,0.015989559763575613,-0.00010370851825346688,-0.0015855571044647446,0.0029403837829866325,0.0005687380428892226,-0.01140069446399332,-0.001668896003549292,-0.006949436332414371,-0.004661020010192154,0.0013070335118699242,-0.0017673754466695074,0.003448424491072678,-0.004794956025146197,-0.001691431267228905,-0.004381916999164575,-0.0034683908377109466,-0.0035665590956223915,-0.001074289531676692,-0.003515483373283201,0.00862846904143692,0.004188712896858822
NXPH4,11247,-0.002814966694333332,-0.010260787903999995,-0.0010038969271553332,0.005907307832666668,0.0027513914447999995,0.005471968975333333,-0.006544918631333334,-0.0001219440792633334,-0.005868208580000001,0.0021195623743866664,0.0002811886141966667,0.0004695704195333336,0.0015978031748733335,-0.012429152066666659,-0.0017213082385533333,-0.0021150617661913327,0.006590108988666666,0.00678634394733333,-0.00014480993343399996,0.005891492795999999,-0.009141869934,0.004274061381333333,0.008452992472666666,-0.0017117931453733337,0.004622374269999997,0.003804960596,0.0035810442230666656,0.0002859880212666668,-0.005519346027333332,-0.0034340382791066644,-0.008448033550666666,-0.002909415018266667,0.007690542354000002,0.0072706552033333345,-0.004396837190000001,-0.002047828075373333,-0.002515612041800002,-0.01038191275,0.007901088028000002,0.009848900638666669,-0.0036368006740000007,0.005481205893333333,0.0021187586041333337,0.007018301906666663,-0.002987585089733333,0.0002719945300613333,-0.005051049767999998,0.004948938017333334,0.003991881177333336,-0.003981120960666667,0.004000029957333335,0.01568889356,0.0017625702659733327,-0.00667879498333333,-0.01387593029,0.000995922231326667,0.005877389942000001,-0.007900007146666669,0.01969509688666668,-0.004968673082666667,-0.0024615944727999985,-0.003559666582666667,0.009437446545333331,-0.011698515496666671,-0.0019763627755999998,0.0028704750517333307,0.0054647019546666675,0.007690385899333328,-0.002127086228886665,-0.002988944348333333,-0.0009169781803466675,0.009815895246000008,0.0003363775644266665,0.0025934073953466663,0.0024304431812933337,-0.001711273232546667,0.0030611640927333326,-0.0034123250661666675,0.0044548340230000025,-0.002347116811160002,-0.004977221485333335,-0.0016774337756800006,-0.009151642622,0.011164968841999995,0.0032292881903333336,0.0041200294959333325,-0.0040480033506666655,0.0062601021753333356,-0.01647925013666666,-0.003709510378666669,0.0029188560794000014,-0.0005840628672066668,0.0038725908536466655,0.0037694360546666654,0.0027141873996666672,-0.0016464240054266668,0.007725856392000002,-0.0011819106869733337,0.006383084764000002,-0.0036492967748,-0.0019907594195200007,0.012715880073333326,-0.005782439977333336,0.005306460807333335,4.830740582199996e-05,0.00822954474666667,0.01498154271333334,0.01631367849333333,-0.0006593559000933331,-0.002454291583226666,0.002703075101426668,0.000649972048773333,-0.010982960196666666,-0.0023289740038400014,-0.007121992298666668,-0.0045660124973333285,0.0020174439757933323,-0.0015645396257666672,0.0035689896680000006,-0.004503014986666667,-0.0011099975152786665,-0.004403904363800001,-0.003964518031333335,-0.003726442187,-0.0007499072739600003,-0.0031772725900000003,0.008121233248000004,0.004112058734666667
OMG,4974,-0.003026635222725,-0.01017464771075002,-0.0019227372132000007,0.005999845744625008,0.002773438649182504,0.0054381176992500035,-0.005978159762874996,-0.0003129269937860973,-0.005610284671750001,0.0024438135706125012,-0.0004988844455593752,0.001218315635243751,0.0013393545394119494,-0.012409164267499974,-0.0015005215222879367,-0.001957385956530498,0.0063876512953750025,0.007155537675624999,-0.0006967452073468744,0.0056997084971249935,-0.009550482397374998,0.0044559694509999975,0.00907721678062501,-0.001483410356616376,0.004568853702749996,0.0043827631836749975,0.003089543391487498,5.624351868337496e-05,-0.005553579873250002,-0.0035766498597250007,-0.008552878785750003,-0.0030813061870375038,0.007637081782500006,0.007383720881624997,-0.004241778281925002,-0.001819024640843,-0.0028848127989212487,-0.010813317625,0.007779128484500006,0.010591871513250008,-0.0041056606639874975,0.00537117334475,0.002463864723800004,0.007044885881999997,-0.0023185594844350025,-7.911423272100009e-05,-0.005043798018375,0.0055616870568749935,0.00410086421833,-0.0037529103251412533,0.0039706168236374965,0.015507161066875013,0.0016558922712643356,-0.006041183619125004,-0.01329135010562502,0.0009784062175558763,0.005785808667999999,-0.007634567525375007,0.020218289951250003,-0.004773112214475001,-0.0018013618822462511,-0.003598089572050003,0.00926509988225,-0.011421844126250013,-0.0018438618151094988,0.002905292979353751,0.004899670696125003,0.007372053410125006,-0.0020473712854174987,-0.003444925611962498,-0.0008829243217152504,0.009547132723124995,0.0003537995493482497,0.002468714988892375,0.0023483786067174986,-0.001324398172752087,0.002784500994874288,-0.0042644099775000005,0.004524437709999996,-0.0024752261482475033,-0.004723093442625007,-0.0014406286248597508,-0.009242953330875013,0.010948142130874972,0.002845640713555,0.004234895079750008,-0.0038514451421249947,0.006334648692750009,-0.01676698461062501,-0.004001141479962506,0.003026319876717498,-0.0005554172907029253,0.0038445893105499983,0.004207117396750004,0.0020493538602875355,-0.0011665811643265375,0.008065086262999998,-0.0011601288324887507,0.006955377198875,-0.003865052499724997,-0.002036612383775,0.01239266902625,-0.005559040266124996,0.0047983354049374975,-1.0133155258499953e-05,0.008513465805374999,0.01550090607375,0.016382964868749995,-0.00032780161626208733,-0.0018620774799499968,0.0024607454215287506,0.0005599812060846251,-0.011599954861875013,-0.0018528189030630026,-0.007777048136250008,-0.005143184543874996,0.0014440678239787473,-0.0020775136387475033,0.0029286934510185,-0.004887297345625002,-0.0016117837578861266,-0.0041473119837500015,-0.003783780752449994,-0.003556873021912499,-0.0006973250712262503,-0.0031865979116425035,0.008218374193750001,0.004229950553125005
OPHN1,4983,-0.0031314592518138875,-0.009883510071777785,-0.0018829707546843344,0.0058823553502222225,0.002751182674757777,0.005497742467555544,-0.005999455514222229,-0.00026865331220511093,-0.005619124592444435,0.002533209639960003,-0.00014046660915277762,0.0008574230316951106,0.0014799026291217785,-0.012256552289999991,-0.0015455786696266668,-0.001948411524692221,0.006340843998888896,0.006677885153888889,-0.0006908564458017778,0.005757501972000003,-0.009537598884555557,0.0042555056634444475,0.009163611304000013,-0.0013412689822124436,0.0047185333154444505,0.00403249512155556,0.0032726491311666625,0.00022934941320122202,-0.005600894957555554,-0.003501587317377779,-0.008699184372999994,-0.002738930961561113,0.008064829862777775,0.007254444730000006,-0.004118471754111108,-0.0019928293812888896,-0.0029182575204441093,-0.010505195338999998,0.007824362613888884,0.010246813175,-0.0041886977040555455,0.005246812918111118,0.002064764661351664,0.007137548326888887,-0.0026419698988811155,3.249188883613329e-05,-0.004750751703555563,0.005633565568444447,0.0038355846259544423,-0.003985296840077772,0.00406694125871111,0.01587940534222222,0.0015510947185121099,-0.0063799072106666575,-0.013059425567222222,0.0004963982099601378,0.00585829146422222,-0.00768423330633333,0.020294010364444483,-0.004429556173111117,-0.0016235543354753313,-0.0035808115500166634,0.00932396128022222,-0.011225869796111128,-0.0016741262366445574,0.003064573652888889,0.00504040322177778,0.007505641745666658,-0.00187550184457,-0.003152581391688337,-0.00042932712854799985,0.009468874012888888,0.00014411836241155532,0.0029050068522644434,0.0026167780105581075,-0.0014256647574311095,0.0025920832504711107,-0.0040324877630666675,0.004205426251555551,-0.002721329999930001,-0.004840942824155552,-0.0015918411575655547,-0.008860511053111116,0.011026902128111115,0.002766712646568886,0.004450914767777769,-0.004019554400044438,0.006310102572777771,-0.01698215509944444,-0.003988097986777778,0.003076758455637777,-0.00030923961974005105,0.003947286646944448,0.004054860008766668,0.0025338241168944443,-0.0013542689038584415,0.007507581666666654,-0.0010183049512378886,0.006745559462111111,-0.003835848508888893,-0.0021250359251531107,0.012259428153888906,-0.005265487079888886,0.004923567218222224,-0.0005348019905529998,0.00848849296066667,0.01539933429277779,0.016278354300000006,-0.00011601443781705564,-0.001969830706594445,0.002836291016478889,0.00047307496213688934,-0.011348013425000004,-0.0017141795532322225,-0.0070177541439999935,-0.004845346504555562,0.0015175446371144435,-0.0018795093502281094,0.0033015020813355533,-0.005128582901333343,-0.0012396142184668898,-0.0043815342353333425,-0.0032868718127666697,-0.003690574347777778,-0.0007460042033952227,-0.003400821288344445,0.008326851634777777,0.004164535852888889
OPRD1,4985,-0.0026937831106463605,-0.010051294695839524,-0.0018905523160004454,0.00576952482719168,0.002875303329353636,0.00544139413060921,-0.005862861690638929,-0.00032791297523182805,-0.005623628869390786,0.002463464791990192,-0.0004300818875025258,0.001181132764936166,0.0012361193096258516,-0.012137643662704306,-0.0016060338377631512,-0.0018178547963735516,0.006567670428380388,0.00697828409554235,-0.000832721134015007,0.005747901254977716,-0.009729378885735515,0.004227426162763742,0.008981800953046053,-0.0013488079155313524,0.004647658360475483,0.004217298590044576,0.002946357090753346,-0.00014180616391441328,-0.005632103523179797,-0.0036447995416344736,-0.008239723502823185,-0.0030941871286329892,0.007770495011292711,0.007260104161812789,-0.004179266538736996,-0.002022351566130757,-0.00306236982622585,-0.010661627529271914,0.007760312255274885,0.010166258247845476,-0.0042106967548291175,0.0053827179536404144,0.002365784624722138,0.006972418173254085,-0.0025005143395609225,3.6315970651262604e-06,-0.004985740144427931,0.005655147120356609,0.003921789772362554,-0.0039333608836552725,0.004165218975928674,0.015578473105497759,0.0014636021464358082,-0.00600306705111441,-0.013223569401931637,0.000981930603012035,0.0058642908575037185,-0.007544230011441302,0.02021272095393761,-0.004572739250520063,-0.0018498776410014871,-0.003656416770787517,0.008988868857652306,-0.011403690955423474,-0.0016111918507203569,0.003213839078108473,0.004945232781277865,0.007356701650817242,-0.002002251707515604,-0.0035030113452005954,-0.0006352744983572071,0.009438466361664193,3.711557357830611e-05,0.0025202111507622595,0.002586483473239226,-0.0012732918945549782,0.0026285903242644878,-0.004411873063150076,0.004576019477726599,-0.0028770781040416077,-0.004915436829420505,-0.0015508235561827641,-0.009295335056315005,0.010955598454680528,0.002721522308344721,0.004298368120208025,-0.0038979868309806883,0.006408038211589894,-0.017053443318722127,-0.00387131347295691,0.0032255378803417558,-0.0006279177654591378,0.0037892387323328366,0.004347784008826153,0.002142367727890042,-0.0012328040308131206,0.007815496216493308,-0.001295412803540266,0.006898791557206548,-0.0037422114732689493,-0.001939969034094055,0.0125334778922734,-0.005717967192273404,0.004744269535066863,-0.00011827223459643384,0.008429597616790492,0.015580638072808324,0.016302938738484374,-0.0003712067042056465,-0.0016152855171441304,0.00265297375786181,0.0007910828668371466,-0.011523299812035648,-0.001645366158210105,-0.007341713038930159,-0.004937549352897478,0.0012876525673832088,-0.001991140165962856,0.002869423233916789,-0.0051394522664190215,-0.0017140379895230304,-0.0039767806781575024,-0.003417930958258544,-0.003599058449234772,-0.0008165276762475487,-0.003353147379955425,0.008363293526448741,0.004328131049777119
OPRK1,4986,-0.0025080135722766674,-0.0098029301001111,-0.0016874031316435575,0.006041255259222232,0.002928907059334448,0.005263908733511113,-0.005920542030666667,-0.00037271138459733284,-0.005782694386555555,0.0024474549964468907,-0.0002104681875883332,0.001192138727733299,0.0015110267620655556,-0.012045233463333341,-0.0015726949724951115,-0.0020714179734899986,0.006576083598444447,0.006915077226444452,-0.000983608481549777,0.00570407268088889,-0.010047004363999995,0.004413771458777779,0.008778496173000005,-0.0016566910053208892,0.004670857201888892,0.004240657330711114,0.003212453921933337,-0.0001852386851308891,-0.0054297901327777795,-0.0034365122585111145,-0.008472496009555564,-0.002856335671533332,0.007586660208555563,0.00732390879722223,-0.00408777215348889,-0.0025840855622477747,-0.003126391471935553,-0.010793994586111109,0.007862912537111114,0.009951250522444442,-0.003782954607088885,0.00541758771933333,0.0024148930927055537,0.007265426560666667,-0.002663273723792221,0.00025591649702263336,-0.004768540394666665,0.005791350301000001,0.0037353722793449953,-0.003971967671222224,0.004279974598944444,0.01540828290777778,0.0010804683854151117,-0.006452712438111105,-0.013114143668888894,0.0006594053907940888,0.0061608106886666715,-0.00782190084833334,0.02031653260555555,-0.004753945855199994,-0.0022166328130151123,-0.0037687407398444422,0.008664496890555555,-0.011514487255888885,-0.0016486223689200015,0.003127133350366669,0.004971723919888891,0.0071164721363333435,-0.0019603218573966672,-0.003428664920388889,-0.0006201460130011115,0.009418187468000008,-0.0001207086121004445,0.0026701944640613326,0.002750502333233333,-0.0016135018141731105,0.0028267979427224503,-0.004064921978822223,0.004681585865777774,-0.0027424161311642237,-0.004881360430666666,-0.0017197427320973313,-0.00913992659077778,0.011117930160111105,0.0028435376739766685,0.0042635151066666745,-0.0037821404149444384,0.006649744651,-0.01686953595555554,-0.003944073291066666,0.0029346776984777788,-0.0007634715712197768,0.00389541796211111,0.004234459608888888,0.002524467870302221,-0.001424503742459443,0.007522688408000005,-0.0012984134502510435,0.0071280418278888815,-0.0038272388599888884,-0.0021083730506754415,0.012507818083888898,-0.006112208607111111,0.0048141599690433344,7.119931187044438e-05,0.008743517403888887,0.015307581943888881,0.01574634669722222,-0.0001951006617358891,-0.0017760875956977782,0.002777582219483335,0.0005841463393060003,-0.011247621646111138,-0.0019165751264166688,-0.007090440698555548,-0.004677363387666669,0.0014979786014733304,-0.00199700047620578,0.003310701431021885,-0.004656601780888889,-0.001756752381894999,-0.0044760589281111094,-0.0036845637517999978,-0.00349665335075556,-0.0009371057994830447,-0.003560053804899997,0.008572896017000004,0.0042327631496666684
OPRL1,4987,-0.002872970212925035,-0.010155399333481488,-0.001829115761058223,0.005947100146888892,0.0028796181163985198,0.005426516040444446,-0.005905342872888885,-0.0003260305678988964,-0.005672687411259264,0.002388488190675038,-0.0004176067774468888,0.001237751471568148,0.001321276490466073,-0.012357461958888892,-0.0015527407864326655,-0.001929825828417038,0.006392104673037034,0.006999146536740751,-0.0008101615200127852,0.0056021995845926,-0.0095872809491852,0.004305087903777777,0.009067006509259273,-0.0012863231850446686,0.0045329728676296215,0.004225938937555554,0.003043718773496292,1.8396411157555397e-06,-0.005624441203185177,-0.003651118970622222,-0.008450815508888881,-0.003216503785222225,0.007769091814296277,0.0072249630246666655,-0.0043124385994888935,-0.0019593334325370406,-0.002967152697992595,-0.010685928884518513,0.007734567715111112,0.010432964257407407,-0.004060419546103702,0.005425624505037031,0.0024005327770103713,0.007123190808962981,-0.002372986743698523,-3.5410717023066634e-05,-0.00500362899281481,0.0056053267502222245,0.004061344762829627,-0.0039817219115037,0.003996706617229622,0.015614527785925916,0.0014672100606624235,-0.005950947653851847,-0.013312486735185192,0.0009878518372339246,0.005684599491037039,-0.007346618145481494,0.02014483584296297,-0.004680029410814818,-0.001947988878797259,-0.0036509167224814797,0.00908773217325925,-0.011475901517777777,-0.0017465834333278082,0.003051582314311107,0.004857865788000002,0.007353337746740755,-0.001972842150994814,-0.0035112564102592627,-0.0007612680691606658,0.00949667425088888,0.0002475445055143852,0.002416814744331476,0.002480004674096293,-0.0011643740419934048,0.002707501538395553,-0.004325702192688888,0.004433407203407402,-0.0027613354192148163,-0.00477906819318518,-0.0015777769193342222,-0.009411105611481473,0.010955181702518522,0.0027106469588392577,0.00426549345442963,-0.00384831181540741,0.006514839073407424,-0.016854568177037017,-0.0038431549052814844,0.003245148790918151,-0.0005786629216433482,0.0036944003879925908,0.004266548087688885,0.002049180306245184,-0.0011416840622618962,0.00798246301162963,-0.0012560984988873338,0.006941434209629628,-0.003760010517125921,-0.0019835045072303693,0.012554890762222213,-0.005593969386666668,0.004837052296074077,-0.00013238678827837038,0.008428695257925936,0.01557212026518519,0.016270771069259244,-0.000352563326306444,-0.0017621430152320735,0.002584517374133332,0.0005864752529658442,-0.01155118206111112,-0.0017516100608911118,-0.007653208252296296,-0.004927322200740736,0.0014186661550872606,-0.0021971202796696255,0.0028676480741048143,-0.005003021555851844,-0.0017257787590417046,-0.004113604554444448,-0.003517001514967409,-0.003511402104140737,-0.0006512464823765265,-0.0033278751396814835,0.008335041845037054,0.0042046298300740725
OPRM1,4988,-0.0028810019604884256,-0.010013282983789486,-0.0018707524232884235,0.00604244622852631,0.002921160039298948,0.005445101739157895,-0.005909854474315787,-0.00024417278061327787,-0.005735252273894743,0.0024019773218505267,-0.0003264650261545687,0.001133146285618632,0.0013726726780375796,-0.012093866428947369,-0.0015874872990863152,-0.0020409043105915773,0.0064342353045263095,0.006964430470315796,-0.0009293335534021676,0.005765166460105264,-0.009859474182526314,0.004337796846789476,0.008889512113999997,-0.001531921106341161,0.004566432054989478,0.0042981829753894665,0.0031696582198526353,7.020285919999991e-05,-0.005455336224210525,-0.0035157346937473672,-0.008490526732526307,-0.0029427366443642105,0.007719725192526313,0.0073770450885263066,-0.004232791520736846,-0.00233446788102316,-0.0031118604706105273,-0.010655519819473686,0.007878592474315783,0.01009439484894737,-0.003970222253010522,0.005427090134736846,0.0023344167464873647,0.006979437022000001,-0.0023322723264968424,0.0002808897286516845,-0.004706173342000003,0.0057547416009473655,0.003851497587652633,-0.0038554492022315795,0.004270767128947365,0.015468365242631576,0.00124845636385621,-0.006163449625052634,-0.013013284816842096,0.0007606535356764201,0.006124025213684219,-0.007800711580105267,0.020310806516842098,-0.004618078357684218,-0.001818121025227369,-0.0035843580242947404,0.008760422781789479,-0.01140535146000001,-0.0016086663519463158,0.0030715725425684184,0.0049506241702105295,0.0073687631166315815,-0.0019288692454446329,-0.003523776352157893,-0.0006454690846447352,0.00941891523336844,6.395702770210524e-05,0.002694274957901054,0.0026303944862221037,-0.0015053648256105282,0.0026169919121894762,-0.004208671008631581,0.004507663334365272,-0.002855043879635794,-0.004903722870526317,-0.001559667950275789,-0.008893190887263154,0.01097833896157894,0.002746085178091583,0.00444624732073684,-0.003811394721505263,0.006536384587263157,-0.016971889646315796,-0.003897653795294736,0.0031853580450947397,-0.0005132840981539998,0.0038058770573063203,0.004306525281642103,0.002515896175952948,-0.0012464796401857904,0.0077215065732631535,-0.001329339720774527,0.0070208198302105325,-0.003796425821926311,-0.002101381369187829,0.012570049155263163,-0.005888349370947367,0.004909222362526316,-0.00015622019006483138,0.008573808314,0.015351986371052643,0.01594371254052629,-0.0002247334400218419,-0.0016648020123783153,0.002741617015602109,0.0005889057781858949,-0.011376183314315776,-0.0017793996810724234,-0.0071756067205263185,-0.0046970792318947316,0.001396579725048074,-0.0018855451749400004,0.003428330931336842,-0.0049009507533684295,-0.0016212899000332618,-0.004298217464463155,-0.003614682806252634,-0.003644415253863157,-0.0009173098423501055,-0.003365497213185264,0.00855895807,0.0041587849175789525
OXT,5020,-0.002850539166680473,-0.010229892253406994,-0.001496542541137356,0.006083204595211785,0.0031228883790745893,0.005441937825506445,-0.0053250536466850785,-0.00018856468721083777,-0.005871501924769803,0.001992937044820443,-0.0003296608474519242,0.0014625201260379359,0.001118848797946409,-0.012510512884438305,-0.0015587724055009205,-0.0022127624825548802,0.006303001294198895,0.007142283438121541,-0.0010481558282868595,0.005723694611325962,-0.010185311530755062,0.0042472121812154725,0.009007290096592992,-0.0016748795647098518,0.00447436237716391,0.00437141862099448,0.0027341828408563524,-9.371033932479727e-05,-0.005457882498158389,-0.0033953752376795557,-0.008748905310036824,-0.002922491800939227,0.0077796082582872956,0.006705713926335169,-0.004042893653996309,-0.0024730029827535875,-0.003063846804956721,-0.011207059965469623,0.007803393805248617,0.009870172030478831,-0.0035237515681123353,0.0054270089875690635,0.0026384274618581932,0.006802681571546965,-0.002208650457431397,0.0003326819358209664,-0.004665974373480658,0.00568864477219153,0.0034421965697145496,-0.003262022137062613,0.003996385489806624,0.015249481740791902,0.0011605479863914358,-0.0058339884764272605,-0.013149065887200731,0.0007560732328038491,0.006403333946224675,-0.007577362160773483,0.02073022836924489,-0.004606054637292815,-0.00184698636852302,-0.003472520328139964,0.008706841932965005,-0.01191554890101288,-0.002124209946755061,0.002859074883457645,0.004952047596224684,0.006919241860220994,-0.002170168040200739,-0.003797300740745861,-0.0005489584223830937,0.009119066913812162,0.0001553843396338857,0.0024330856090211865,0.002746559860059848,-0.0017010531944902374,0.0022956057813646445,-0.004148024937826888,0.004331849154419889,-0.002663411192716205,-0.00415099405515654,-0.001585406425038859,-0.00880626604456722,0.011038288746132595,0.0029607878224815827,0.004526096633977892,-0.003957523836924491,0.006739803980939227,-0.016454021987108648,-0.003961216853130753,0.003189151500006444,-0.0006103865949484348,0.0036448639104143658,0.004578930469742178,0.002268669779631216,-0.0010235555188005984,0.007326337489779019,-0.001299068009316576,0.007643565848987104,-0.00377909538766114,-0.0024548380655957623,0.01270266227348066,-0.006074717416482506,0.004783655801104974,-6.0653830504880264e-05,0.008393309235727434,0.015347089902394103,0.016037253166666685,-0.0003206071586268232,-0.0014557676823047886,0.0029771635437913467,0.000583708310486923,-0.011570706572283629,-0.0017403593057802012,-0.0072361352030386765,-0.004775767719981589,0.0010281852940697694,-0.0019498032585027621,0.0030776593055764287,-0.0045173201035911634,-0.0018111344476372017,-0.004107082132136276,-0.003747773504696136,-0.0033650827603116016,-0.0010178023152998174,-0.0035311403466390437,0.008753268475046061,0.004196800489410684
